Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.875,0,0,1.435408053,1,1.735528687,1,0.907813813,1,0.233944861,0,0.223504453,0,0,0,0,0,0,0,2.270816684,1,1.592423495,1,1.953268428,1,0.785281034,0,0,1,0,0,0,0,0,1
0.334,0.875,0,0,0.228037153,0,1.818997024,1,0.932604265,1,0,0,0.389940705,1,0,0,0,0,0,0,1.819182482,1,1.581214729,1,3.019812132,1,1.544156271,1,1.045007081,1,0,0,0,0,0,1
0.667,0.875,0.156269625,1,0.657740621,1,3.005416559,0,0.055709536,0,0,0,0.44303323,1,0.317099228,0,0,0,0,0,2.016919258,1,0.240017214,0,2.407116637,1,1.753004319,1,1.101015651,0,0,0,0,0,0,0
1.001,0.875,0,0,0.218703882,0,2.501099783,0,0,0,0,0,0.652424396,1,0.338332175,0,0,0,0,0,1.943001092,1,0.341718906,0,1.901663585,1,0.724273979,1,1.439656053,0,0,0,0,0,0.340104634,0
1.334,0.875,0,1,0.258574511,0,2.405596493,1,0.036750187,0,0,0,0.979263933,1,0.422446262,0,0.153904857,0,0,0,2.272605703,1,0.314036062,1,2.247127868,1,1.38034727,1,1.488604131,0,0,0,0,0,0.242741241,1
1.668,0.875,0,1,0.053258618,0,1.993073643,0,1.07876012,1,0,0,0.463979106,0,0,0,1.825148803,1,0,0,1.911251344,1,1.231347538,1,1.806678371,1,1.074718788,1,1.498456507,0,0,0,0,0,1.347908377,1
2.001,0.875,0.152920705,1,1.080728243,0,3.467632607,1,0.884618979,1,0,1,1.080155917,1,0,0,0,0,0,0,2.114765892,1,0,0,2.053144554,1,1.525421123,1,1.208161636,1,0,0,0,0,0.194651969,1
2.335,0.875,0.076593989,1,1.126601768,1,1.339269238,1,0.994716219,1,0,1,1.860246603,1,0,0,0.650164883,0,0,0,1.959338616,1,0,0,1.338967477,0,2.109068842,1,1.58071119,0,0,0,0,0,0.27128339,1
2.669,0.875,0.332970775,1,1.477004203,1,1.934927267,1,1.268055617,1,0,1,2.257258742,1,0,0,1.331579059,0,0,0,2.281318462,1,0,0,0.827877941,0,1.965990892,1,1.462685637,0,0,0,0,0,0,1
3.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
