Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.975000024,0.988174064,1,0,0,0.346119966,0,1.062840166,1,0,0,1.71236147,1,0,0,1.611206531,1,0,0,0.446226982,1,0.241681889,1,1.945180968,1,3.490767478,1,0,0,0,0,0,0,0.131394746,1
0.334,0.875,0,0,0,0,0,0,0.766390333,0,0,0,0.571884301,1,0.181857383,0,0.744220121,1,0,0,0.922974229,1,1.654836002,1,1.577987923,1,1.293792608,1,0,1,0,0,0,0,0,1
0.667,0.975000024,0,1,0.678838309,1,2.128416863,1,0,0,0,0,0,0,1.76102332,1,1.736732227,1,0.367693857,1,0.051110306,0,5,1,2.013457853,1,0.759916795,0,2.0368663,1,0,0,0.529188402,0,0,0
1.001,0.925000012,0,1,0.068415676,0,1.511941489,0,0.539133878,0,0,0,0,0,0,0,0.532823359,0,0,0,0.484410921,1,0.066324157,1,1.498128618,1,2.16532075,1,0,0,0,0,0,0,0.236033556,1
1.334,0.824999988,0,0,0.119592708,0,0.766533614,1,0.639667248,0,0,0,0.187967247,0,0,0,0,0,0,0,0,0,1.531237102,1,3.141272768,1,1.361784885,1,0.343167828,1,0,0,0,0,0,1
1.668,0.875,0,0,0,0,0.464666744,1,0,0,0,0,0,0,0,0,0.243901469,1,0,0,0,0,4.92323177,0,1.477338227,1,1.939375261,1,0.666556375,0,0,0,0,0,0,0
2.001,0.875,0,0,0,0,0,0,0,0,0,0,0.160150268,0,0.422929681,0,0.30307172,1,0,1,0,0,2.258705995,0,1.849442954,1,3.018271431,1,0.295449873,0,0,0,0.186345677,0,0,0
2.335,0.875,0.124738188,0,0,0,0.507969532,0,0,0,0,0,0.405924279,0,0.342494604,0,0,1,0,0,0.354988435,0,0.579927142,0,0.52690948,0,1.842572701,1,0.390029852,1,0,0,0,0,0,0
2.669,0.975000024,0.170124977,0,0,0,0.697442268,0,0.098492096,0,0,0,0.723209103,1,1.287813135,0,0.515441797,1,0,0,1.082243126,0,0.946888845,1,1.080538505,0,1.774746085,1,0,0,0,0,0,0,0,1
3.002,0.975000024,1.091181002,1,0.352550694,0,1.136880999,1,1.366283887,1,0,0,1.912622869,1,0,0,1.160643554,0,0,0,2.374927277,1,0,0,0.992541417,0,1.771884138,1,0,1,0,0,0,0,0.53857311,1
3.336,0.975000024,0.898627673,1,0.905128526,1,0.733208774,1,0.90277235,1,0,0,0.530265556,1,0,0,2.614207468,1,0,0,2.158666282,1,0.300544624,0,0.996732707,0,0.15909841,1,0.195015803,0,0,0,0,0,0,1
3.669,0.975000024,0.972715279,0,0.208130532,1,0,1,0,0,0,0,0.277653396,1,0,0,1.741594708,0,0,0,1.285462356,1,1.770923372,1,1.146772818,1,0,0,1.765433569,1,0,0,0,0,0,1
4.003,0.875,0,0,0.114033663,0,0.207419699,0,1.026967431,0,0,0,0.802962812,1,0,0,0.909252627,0,0.70696792,0,1.003530514,1,1.998657378,1,0.812760881,1,0,0,1.935069041,1,0,0,0,0,0.31461979,1
4.336,0.875,0.789384268,1,0.198575218,0,0.115019282,0,1.100141648,0,0,0,2.587947114,1,0,0,1.244535834,0,0.678502725,0,0.867854323,1,4.963661588,1,1.051834601,0,0,0,2.61528405,1,0,0,0,0,0.236630715,1
4.67,0.975000024,0.105721858,1,0,0,0.47036129,1,0.104255046,0,0.809846363,1,0,0,1.494442565,1,1.680371416,1,0.407834948,1,0,0,3.579149135,1,1.795882514,1,0.662716927,0,0.689529145,0,0,0,0,0,0,1
5.004,0.875,0,0,0,0,0,0,0.668061886,0,0,0,1.314047593,1,0.299959792,0,1.620486298,0,0.817851811,0,0.360225543,1,3.568828612,1,0.738856539,0,0,0,2.280388864,1,0,0,0,0,0,1
5.337,0.975000024,0.893951639,0,0.133633573,0,0,1,0.565912227,0,0,0,2.359694174,1,0,0,1.279866712,0,0.700083708,0,0.78498086,1,0.816747175,1,0.478784389,0,0,0,1.581784973,0,0,0,0,0,0,1
5.671,0.975000024,0.500647359,0,0.575090485,0,0.548760115,1,1.772447147,1,0,0,1.741372113,1,0,0,2.195628054,0,0,0,1.242560014,1,0,0,1.445280022,1,0.948412803,1,0.964704148,0,0,0,0,0,0,1
6.004,0.875,0.786602511,1,0.476924117,0,1.393507412,1,1.070801457,1,0,0,1.393036618,1,0,0,1.554500185,1,0,0,1.17524864,1,0,1,1.350674772,1,2.31791886,1,1.507349676,0,0,0,0,0,0,1
6.338,0.975000024,0.53535897,0,0.495472142,0,0.748287111,1,1.956149173,1,0.23482922,1,2.023102975,1,0,0,2.478192692,1,0,0,1.515913231,1,0,0,1.274608255,1,1.423172406,1,0.931238392,0,0,0,0,0,0,1
6.671,0.975000024,0.308980028,0,0,0,0,0,1.277646652,0,0,0,2.684151687,1,0,0,2.405806977,0,0.869123419,0,0.915540426,1,5,1,0.869932638,1,0,0,2.44181203,1,0,0,0,0,0,1
7.005,0.975000024,0.364848974,0,0,0,0,0,1.799450512,0,0,0,1.562271122,1,0.337545027,0,1.931528045,1,1.413326694,1,0.359719059,1,5,1,1.108445797,1,0,1,2.796321597,1,0,0,0,0,0.319469424,1
7.339,0.975000024,0,0,0,0,0,0,2.697689731,0,0,0,0.994295516,1,0.234879063,0,1.057949743,0,0.797504678,1,0,1,5,1,1.384390061,1,0,1,2.560981691,1,0,0,0,0,0.392353549,1
7.672,0.975000024,0,0,0,0,0,0,2.291251477,0,0,0,0.448800662,1,0.097357038,0,1.151621041,0,0.290918262,1,0.33524883,1,5,1,1.901694205,1,0,1,4.123036939,1,0,0,0,0,0,1
8.006,0.975000024,0,0,0,0,0,0,2.291079058,0,0,0,0.406437502,0,0.51821737,0,0.144334555,0,0.393997335,1,0.402200576,1,4.103979299,1,2.405296892,1,0.256210166,1,2.321887198,0,0,0,0,0,0.332166397,1
8.339,0.975000024,0,0,0,0,0,0,0.833187831,0,0.130556873,0,2.263523583,1,0,0,0.943354178,0,0,1,0.460834261,1,2.468625655,1,1.88989107,1,0,1,2.020756569,1,0,0,0,0,0.467021783,1
