Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.925000012,0.119925992,1,0.585566472,0,1.496408196,1,0,0,0.438842269,1,0,0,1.364275022,0,1.326757157,1,0.081645143,0,2.382975354,1,0.127987605,0,0.803986722,1,0.580219096,0,0.87915883,0,0,0,0,0,1.205431973,1
0.334,0.875,0,1,0.704368998,0,0.895366211,0,0.085862295,0,0.571683782,0,0,0,1.788644174,1,1.91451029,1,0.637315672,0,2.260856923,1,0,0,0.564431224,0,0.888696637,1,0.72675146,1,0,0,0,0,0.958992814,1
0.667,0.875,0.163519985,1,0.853172459,0,0.831554602,0,0.220450355,0,0.68775045,0,0.181387692,0,1.457050691,1,1.921699893,1,0,0,2.31108913,1,0,0,0.654333294,0,0.310362112,0,0.676389902,0,0,0,0,0,1.525300786,1
1.001,0.925000012,0,1,0.387770883,0,0.632010276,0,0,0,0.650066044,1,0,0,1.064911064,1,1.323370797,1,0,0,2.116410837,1,0,0,0.302324892,0,0.241911569,0,1.216926032,0,0,0,0,0,1.424999366,1
1.334,0.925000012,0,1,0.176391286,0,0,0,0.246770708,0,0.592590822,1,0,0,1.117378046,1,0.927978103,1,0.397687445,0,2.106531602,1,0.023488483,0,0.348437297,0,0,0,1.344692205,0,0,0,0,0,1.351899565,1
1.668,0.925000012,0,1,0.260170166,0,0,0,0.423262591,0,0.806326805,1,0,0,1.50304957,1,1.166890681,1,0.189597569,0,2.121043584,1,0.128876393,0,0.543241661,1,0,0,1.283019863,0,0,0,0,0,1.32083503,1
2.001,0.975000024,0,1,0.071261173,0,0,0,0.192918008,0,0.616982684,0,0,0,1.508135616,1,0.7388948,1,0,0,1.930551652,1,0.000700912,0,1.155801302,1,0.306222276,0,1.097733575,0,0,0,0,0,1.57163136,1
2.335,0.925000012,0.183510859,1,0.555653071,0,0.48461715,0,0.200481692,0,0.434993052,0,0,0,1.639076344,1,1.359196346,1,0,0,2.406820388,1,0,0,0.613808271,1,0,0,0.876730677,0,0,0,0,0,1.18759193,1
2.669,0.875,0.169650903,1,0.953174538,0,1.103890444,0,0.081452255,0,0.653449482,0,0,1,1.264142245,1,2.161738738,1,0,0,2.786637304,1,0,0,0.466398713,1,0.801351294,1,0.810761567,0,0,0,0,0,1.314065555,1
3.002,0.875,0,1,0.941409296,0,0.274804957,0,0.282435844,0,0.402192575,0,1.078970654,1,2.37051303,1,4.405817613,1,0.243799951,0,2.813691349,1,0,0,0,0,0.240037766,1,0.465057165,0,0,0,0,0,1.47025989,1
