Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.975000024,2.0056355,1,0,0,0.549170131,1,0,0,0,0,0,0,4.478493768,1,2.335719705,1,0.095092952,0,0,0,1.40638054,1,0.052338572,0,0.893033662,0,0,0,0,0,0.229072509,1,0,1
0.334,0.925000012,1.829801302,1,0,0,1.290475352,1,0,0,0,0,0,0,3.095820236,1,1.856801816,1,0.980680269,0,0,0,0.487133937,0,0.661837544,0,1.259086333,1,0,1,0,0,0,1,1.122614415,1
0.667,0.975000024,2.175554169,1,0,0,1.036987307,1,0,0,0,0,0,0,3.312357682,1,1.163377317,1,0.766225068,0,0,0,1.080821233,1,0.736658133,1,0.696852619,0,0,1,0,0,0,1,1.379974405,1
1.001,0.975000024,0,0,1.138073968,1,1.245220575,0,1.385095856,1,0.500782824,1,0,0,0.655879084,1,0.570601905,1,0.418107296,0,0.266281308,0,0.987654336,1,3.186383168,1,0,0,1.212798345,0,0.889694081,0,2.58199659,1,0,0
1.334,0.925000012,1.751565027,1,0,0,1.300963189,1,0,0,0,0,0,0,3.195772779,1,1.315336763,1,0.914696946,0,0,0,0.688297775,1,0.297283104,0,1.210953294,0,0,0,0,1,0,1,1.095421159,1
1.668,0.925000012,2.065182193,1,0,0,1.659286491,1,0,0,0,0,0,0,3.823258448,1,1.716968808,1,0.685926401,0,0,0,0.843280428,1,0.778134906,1,1.08740792,1,0,0,0,1,0.112596053,1,0.535773321,1
2.001,0.875,2.405658114,1,0,0,3.417920826,1,0,0,0,0,0,0,4.057913112,1,3.164478954,1,0,0,0,0,1.293325184,1,1.864898362,1,0.922669798,1,0,0,0,0,0.315601063,1,0.369102929,1
2.335,0.875,1.08853914,1,0.498904396,0,2.18454032,1,0,0,0,0,0.746675159,0,3.909069863,1,3.463947169,1,0.725700764,0,0.61029365,0,0,1,0.321190129,0,0.309323194,0,0.508874061,0,0,0,0,1,0,0
2.669,0.875,0.286524553,1,0.042219631,0,1.239585787,1,0.171394075,0,0,0,1.059271645,1,3.145263729,1,3.059535082,1,0,0,0.538966037,0,0.935642198,1,1.295040707,1,0.617764586,0,1.009851856,1,0,0,0,0,0.668398562,0
3.002,0.975000024,1.730360442,1,0.171572254,0,2.114378897,1,0.153768423,0,0,0,0,0,3.365184724,1,3.726489498,1,2.006683246,0,0.4113753,0,0.281540388,1,1.015078887,1,0.459563185,0,0,0,0,1,0,1,0.057537126,0
