Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.975000024,0.815370785,0,0,0,1.553249756,0,0,0,0.167182365,0,0.565723621,0,2.093037442,1,1.596093784,1,0,0,0,0,0,1,1.041817055,1,1.258986253,1,0,0,0,0,1.301998233,1,0.525907044,1
0.334,0.975000024,0.894716033,0,0,0,1.141612531,0,0,0,0.204531235,0,0.261708488,0,2.346237368,1,2.188160612,1,0,0,0,0,0,1,0.975679497,1,1.230933938,1,0,0,0,0,1.165688301,1,0.785445709,1
0.667,0.975000024,1.518025518,1,0,0,0.87101433,0,0,0,0.060054273,0,0,0,3.329665804,1,2.81320995,1,0.180798686,0,0,0,0.375019536,1,0.650946561,0,1.459263892,1,0,0,0,0,0.669895134,1,1.272364845,1
1.001,0.975000024,1.22450257,0,0,0,0.804123905,0,0,0,0.02078492,0,0.184106953,0,3.447660389,1,3.048879247,1,0,1,0,0,0,1,0.875403028,1,1.480855375,1,0,0,0,0,0.567609062,1,1.582710314,1
1.334,0.925000012,0.59004076,0,0,0,0.952906602,0,0,0,0.426062082,0,0.543320294,0,1.653140102,1,2.248168278,1,0,0,0,0,0,1,0.951485507,1,0.094486866,0,0,0,0,0,0.493067466,1,0.923730372,1
1.668,0.975000024,0.361421034,0,0,0,0.942073411,0,0,0,0.070614232,0,0,0,1.93405022,1,1.550438183,1,0,1,0,0,0.165077323,1,0.867075495,1,0.936685141,1,0,0,0,0,0.516951265,1,1.182441893,1
2.001,0.975000024,0.245157796,0,0.014252694,0,0.736084029,0,0,0,0.267356985,0,0,0,2.291586384,1,1.682868764,1,0,1,0,0,0,1,0.682133224,1,1.167240899,1,0,0,0,0,1.521472047,1,0.864176523,1
2.335,0.975000024,0.882602989,0,0,0,1.73476489,0,0,0,0.126578982,0,0.110854747,0,2.14049311,1,1.494780858,1,0,0,0,0,0,1,0.952710115,1,0.791508269,1,0.107413785,0,0,0,1.356816343,1,0.8792629,0
2.669,0.975000024,0.942599401,1,0,0,1.096315189,0,0,0,0.015612397,0,0,0,2.355385816,1,1.823434166,1,0,0,0,0,0,1,0.99427871,1,1.084081764,1,0,0,0,0,1.03994018,1,1.896111415,1
3.002,0.975000024,0.773643467,1,0,0,1.162033462,0,0,0,0,0,0,0,2.547600457,1,2.152662929,1,0,0,0,0,0,1,1.065259873,1,1.341426153,1,0,0,0,0,1.008765066,1,1.885267167,1
3.336,0.975000024,0.773643467,1,0,0,1.162033462,0,0,0,0,0,0,0,2.547600457,1,2.152662929,1,0,0,0,0,0,1,1.065259873,1,1.341426153,1,0,0,0,0,1.008765066,1,1.885267167,1
3.669,0.975000024,0.475747338,0,0,0,0.938496014,0,0,0,0,0,0,0,2.79148564,1,1.841010847,1,0,0,0,0,0,1,0.540920462,0,1.025148947,1,0,0,0,0,1.421664717,1,2.180063378,1
4.003,0.975000024,0.545537706,0,0,0,0,0,0,0,0,0,0.101097304,0,2.601604863,1,1.045284012,1,0,0,0,0,0,1,0.559208323,0,1.328095535,1,0,0,0,0,1.084212215,1,1.578095402,1
4.336,0.975000024,0.377691614,0,0,0,0.255488912,0,0,0,0.02691617,0,0,0,2.665298065,1,1.868059883,1,0,1,0,0,0.203311927,1,0.519707111,0,1.144963703,1,0,0,0,0,0.964024486,1,1.687414013,1
4.67,0.975000024,0.316984608,0,0.177508595,0,0.741463339,0,0,0,0,0,0.999875498,0,2.985847327,1,0.982521338,1,0,1,0,0,0.109308239,1,0.941082271,1,2.009753442,1,0,0,0,0,0.969284237,1,1.398136739,1
5.004,0.975000024,0.982812723,0,0.160135567,0,0.209809197,0,0,0,0.11837614,0,1.069430741,0,2.960370474,1,1.136556796,1,0,1,0,0,0.203305679,1,1.158759973,1,1.829611555,1,0,0,0,0,0.653538423,1,0.871730456,1
5.337,0.975000024,0.982812723,0,0.160135567,0,0.209809197,0,0,0,0.11837614,0,1.069430741,0,2.960370474,1,1.136556796,1,0,1,0,0,0.203305679,1,1.158759973,1,1.829611555,1,0,0,0,0,0.653538423,1,0.871730456,1
5.671,0.975000024,1.388685554,0,0.645947623,0,0.532763868,0,0.410448087,0,0.577477977,0,1.093082329,0,2.426015454,1,0.966807015,1,0.000818446,1,0,0,0.344120475,1,0.598593872,0,1.578509367,1,0,0,0,0,0.156890616,1,0.874906708,1
6.004,0.925000012,1.150892281,0,0.551103907,0,0.18643222,0,0.048834485,0,0.465634056,0,0.952530933,0,2.295653476,1,1.389847108,1,0,0,0,0,0.229010938,1,1.110241845,1,1.408396093,1,0,0,0,0,0,1,0.783812975,1
6.338,0.975000024,1.225008905,0,0.498760568,0,0.446570546,0,0.872519256,0,0.541359395,0,0.497334781,0,1.980686897,1,0.99733494,1,0,0,0,0,0.476633214,1,1.176864718,1,1.37952332,1,0,1,0,0,0,1,1.063977624,1
6.671,0.975000024,1.100754558,0,0,0,0,0,0.208800421,0,0.263801015,0,0.716423709,0,2.331063277,1,1.832796024,1,0,0,0,0,0.246203007,1,1.590525229,1,1.625503009,1,0,0,0,0,0,1,1.581592787,1
7.005,0.975000024,1.4458137,0,0.215932378,0,0,0,0,0,0.162885048,0,1.387125617,0,2.122725644,1,1.420938718,1,0,0,0,0,0,1,1.338652376,1,1.592479759,1,0,0,0,0,0,1,1.808327665,1
7.339,0.925000012,0.975140975,0,0,0,0,0,0,0,0,0,0.849894381,0,2.491488723,1,2.142142184,1,0,0,0,0,0,1,0.483761472,0,0.948693146,1,0,0,0,0,0.382189602,1,1.479650982,1
7.672,0.824999988,0.599923708,0,0.046622021,0,0.750592008,0,0,0,0,0,0,0,1.119813718,0,0.290237024,1,0.900176433,1,0,0,0,1,0.235159554,0,0.521085447,1,0.013100625,0,0,0,0,1,0.430244618,0
8.006,0.975000024,0.708446681,0,0,0,0.706089582,0,0,0,0.097277117,0,0,0,2.169589748,1,1.933409944,1,0,1,0,0,0,1,0.663224742,0,0.884049672,1,0,0,0,0,0.331461385,1,0.928039832,1
8.339,0.975000024,1.42547308,1,0,0,1.390138258,0,0,0,0.119333059,0,0,0,2.337013355,1,1.598836972,1,0,0,0,0,0,1,0.355069307,0,0.782026031,1,0,0,0,0,0.627467554,1,0.91262675,1
8.673,0.975000024,0.186094665,0,0,0,0.759127525,0,0,0,0.338935505,0,0,0,2.062233095,1,1.49051482,1,0,0,0,0,0,1,0.020996368,0,1.207194643,1,0,0,0,0,0.02250761,1,2.083168025,1
9.007,0.975000024,0.668327944,0,0,0,0,0,0.590315871,0,0,0,0,0,2.731734312,1,1.984599112,1,1.767533448,0,0,0,0,1,1.681788714,1,0.956498783,1,0,0,0,0,0.072552221,1,0,1
9.34,0.975000024,0.741741978,0,0,0,0,0,1.313011155,0,0.140658498,0,0,0,2.822103893,1,1.493865272,1,1.616173418,0,0.164904732,0,0.043997687,1,1.511551871,1,0.854509292,0,0,0,0.254731977,0,0.219491437,1,0,1
9.674,0.975000024,0.741741978,0,0,0,0,0,1.313011155,0,0.140658498,0,0,0,2.822103893,1,1.493865272,1,1.616173418,0,0.164904732,0,0.043997687,1,1.511551871,1,0.854509292,0,0,0,0.254731977,0,0.219491437,1,0,1
10.007,0.975000024,0.123456552,1,0,0,0.690272624,0,0,0,0.360054542,0,0,0,1.356979599,1,0.778801102,1,0,0,0,0,0.543257456,1,0.452430289,0,1.361860257,1,0,0,0,0,0.737760393,1,0.790326219,0
10.341,0.975000024,0.183537583,0,0,0,1.422520766,0,0,0,0.320123647,0,0,0,1.778842481,1,1.164291737,1,0.127339004,1,0,0,1.011119076,1,0.419164677,0,0.910372002,1,0,0,0,0,0,1,1.29663946,0
10.674,0.975000024,0.352289357,1,0.299711116,0,0.480200712,0,0,0,0.183335878,0,0,0,1.584501932,1,1.313838844,1,0,0,0,0,1.260297896,1,0.231296505,0,1.129045335,1,0,0,0,1,0.726633702,1,0.855407328,0
11.008,0.975000024,0,0,0.361444478,0,0.873365489,0,0,0,0.374247163,0,0,0,2.632966917,1,1.273685815,1,0,1,0,0,0.12663462,1,0.040594192,0,0.992951475,1,0,0,0,1,0.805383462,1,1.017152715,0
11.342,0.875,1.587063001,1,0.197629261,0,0,1,0,0,0.450749619,0,0,0,2.458206144,1,2.144856385,1,0,1,0,0,3.577634768,1,1.119786554,1,0.470679135,0,0.572351894,0,0,0,0,1,0,0
11.675,0.875,1.587063001,1,0.197629261,0,0,1,0,0,0.450749619,0,0,0,2.458206144,1,2.144856385,1,0,1,0,0,3.577634768,1,1.119786554,1,0.470679135,0,0.572351894,0,0,0,0,1,0,0
12.009,0.975000024,1.424228255,1,0,0,0,0,1.113873991,0,0.294943279,0,0.102582847,0,0.891340142,1,1.417137606,1,0.687891129,0,0,0,0,1,0.964205296,1,0.163607428,0,0.589929793,0,0,0,0.339395359,1,0,1
12.342,0.975000024,1.276301175,0,0,0,0,0,0.682890786,0,0.414479817,0,0,0,0.830987119,1,2.159123659,1,0,0,0,0,0.692849609,1,1.348906319,1,0,0,0,0,0,0,0,1,0,1
12.676,0.975000024,1.018867274,0,0,0,0,0,1.282308579,0,0.406437204,0,0,0,1.885153094,1,1.604247983,1,0.273564141,0,0,0,0.52107411,1,1.346437837,1,0,0,0,0,0.152070437,0,0,1,0.35151298,1
13.009,0.975000024,0.884604958,1,0,0,0,0,0.440187698,0,0.403297006,0,0,0,1.412421791,1,2.098991734,1,0.064440904,0,0,0,0,1,1.950255282,1,0,0,0,1,0,0,0,1,0,1
13.343,0.975000024,1.201392364,1,0,0,0.774128112,0,0.285658991,0,0.178388191,0,0,0,1.406184293,1,1.795910344,1,0.072244966,1,0,0,0,1,1.375675566,1,0.071841879,0,0,1,0,0,0,1,0.3797434,1
13.677,0.925000012,0.332207122,0,0,0,0.300026598,0,0,0,0.146544153,0,0,0,1.581116404,1,1.304202674,1,0,1,0,0,0,1,0.401872763,0,0.85777486,1,0,0,0,0,0,1,0.719821212,1
14.01,0.975000024,0.708768834,0,0,0,0,0,0,0,0.264869421,0,0.030832305,0,1.874610282,1,1.508478527,1,0,1,0,0,0,1,0.157436988,0,0.32890426,1,0,0,0,0,0.446328289,1,0.329401258,1
14.344,0.975000024,0.508060886,0,0,0,0.314058235,0,0,0,0.611364263,0,0,0,1.537083581,1,1.262246181,1,0,0,0,0,0.206015895,1,0.324520408,0,0.374479999,1,0,0,0,0,0.629237362,1,0.921335983,1
