Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21,1,0,0,4.24,1,0.58,1,0,0,0.54,1,0,0,1.1,0,0,0
0.334,0.93,1.27,1,0,0,0.04,1,0,0,0,0,0.04,0,0.34,1,0.04,0,0,1,0,0,4.09,0,0.1,0,0.21,0,0,1,0,0,0.06,0,0.71,1
0.667,0.88,0.17,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0.2,0,0.11,1,0,0,0.38,1,1.26,0,0,0,0,0,1.28,0,1.48,0,0,0
1.001,0.88,0.28,0,0,0,0,0,0.05,0,0,0,0,0,1.31,0,0.02,0,0.35,0,0,0,2.15,1,0.94,0,0,0,0,0,1.37,0,0.61,0,0,1
1.335,0.93,0.1,0,0,0,0,0,0.25,0,0,0,0,0,1.31,0,0.09,0,0.05,0,0,0,3.21,1,2.07,0,0,0,0.24,0,0.67,0,1.77,0,0,1
1.668,0.98,1.44,1,0,0,0.5,0,1.72,0,0,0,0,0,0.62,0,0,0,0.07,0,0,0,4.5,1,2.85,1,0.4,0,0.85,0,1.29,0,0.75,0,0,0
2.002,0.98,0.76,1,0,0,0.3,0,2.11,0,0,0,0,0,0.18,0,0,0,0.16,0,0,0,3.7,1,3.8,1,0.57,0,0.93,1,2.13,0,0.53,0,0,0
2.336,0.98,0,0,0,0,0.04,0,2.4,1,0,0,0.03,0,0,1,0.05,0,0.59,1,0.45,0,2.17,1,3.47,1,0,0,1.01,1,2.44,0,1.67,0,0,0
2.669,0.98,0,0,0,0,0,0,1.52,1,0,0,0,0,0,1,0.17,0,0.46,0,0.37,0,2.92,1,4.07,1,0.12,0,1.24,1,2.5,0,1.15,0,0,0
3.003,0.98,0,0,0.5,0,0.23,0,1.38,1,0,0,0.86,0,0,1,0,0,1.05,0,0.86,0,2,1,4.93,1,0,0,1.55,1,1.77,0,2.92,0,0,0
3.337,0.88,0.2,1,0,0,0.21,0,1.69,0,0,0,0,0,0.72,0,0.2,0,0.45,1,0,0,4.84,1,2.76,1,0.87,0,1.41,0,2.26,0,0.63,0,0,0
3.67,0.88,1.3,1,0,0,0.42,1,0.04,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,1.12,0,0.83,0,0.14,1
4.004,0.88,0.42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.78,1,0.02,0,0,0,0.06,1,0.06,0,1.75,0,0.19,1
4.338,0.88,0.07,0,0,0,0,0,0,0,0,0,0.2,1,0.06,0,0,0,0.01,1,0,0,1.34,1,0.25,1,0.18,1,0,1,0.65,0,0.49,0,0.58,1
4.671,0.98,0.34,0,0,0,0.03,0,0,0,0,0,0,0,0.31,0,0,0,0,1,0,0,0,1,0.38,1,1.53,1,0,0,1.65,1,1.55,0,1.09,1
5.005,0.98,0.19,0,0,0,0.27,0,0,0,0,0,0,1,0.47,0,0.06,0,0,1,0,0,0,0,0.09,0,1.18,1,0,0,1.13,0,0,0,1.08,1
5.339,0.98,0,0,0,0,0,0,0,0,0,0,0.28,1,0.78,0,0.03,0,0.26,1,0,0,0,0,0,0,0.33,1,0,0,1.35,1,0,0,0.91,0
5.672,0.98,0.25,1,0,0,0,0,0,0,0,0,0.15,1,0.41,0,0,0,0.59,0,0.33,1,0,0,0.02,1,0.15,0,0,0,1.02,0,0,0,0.72,1
6.006,0.98,0.43,1,0,0,0,0,0.48,0,0,0,0.29,1,0.5,0,0,0,0.18,0,0.38,1,0,0,0.01,0,0.3,0,0,0,1.15,0,0,0,0.63,1
6.34,0.98,0.37,1,0,0,0,0,0.21,0,0,0,0.14,0,0.44,0,0,0,0.39,1,0.35,1,0,0,0,0,0.57,0,0,0,1.31,0,0,0,0.25,1
6.673,0.98,0.17,1,0,0,0,0,0.39,0,0,0,0.06,0,0.48,0,0,0,0.73,1,0.25,1,0,0,0,0,0.63,0,0,0,1.07,0,0,0,0.85,1
7.007,0.98,0.02,1,0,0,0,0,0,0,0,0,0.23,0,1.04,0,0,0,0.73,1,0.45,1,0,0,0,0,0.45,0,0,0,0.58,0,0,0,0.61,0
7.341,0.98,0.02,1,0,0,0,0,0,0,0,0,0.29,0,0.99,0,0,0,0.74,1,0.24,0,0,0,0,0,0.39,0,0,0,0.49,0,0,0,0.28,0
7.674,0.98,0.02,0,0,0,0,0,0,0,0,0,0.03,0,0.84,0,0,0,0.74,1,0.3,0,0,0,0.07,0,0.35,0,0,0,0.53,0,0,0,0.11,0
8.008,0.98,0.09,0,0,0,0,0,0,0,0,0,0.08,0,0.89,0,0.12,0,0.57,1,0.03,0,0,0,0,0,0.45,1,0,0,1.02,0,0,0,0.04,0
8.342,0.98,1.34,1,0,0,0,1,0,0,0.04,1,0,0,0.36,0,0,0,0,0,0,0,5,0,2.03,1,0.11,0,0.34,1,0,0,0.36,0,0.03,0
8.675,0.93,0.95,1,0,0,0,1,0,0,0,1,0,0,0.02,0,0,0,0,0,0,0,2.87,0,1.38,0,0.48,0,0,1,1.59,0,0.39,0,0.03,0
9.009,0.93,0.04,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.08,1,0.04,0,0.23,0,0,0,1.78,0,1.41,0,0.06,0
