Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.98,0.22,0,0,0,0,0,0.73,0,0.22,0,0,0,0,0,0,0,0.21,1,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0
0.334,0.98,0.1,0,0,0,0,1,0.92,0,0.28,0,0.16,1,0,0,0,0,0.68,1,0,0,0,0,0.07,0,0,0,0,0,0.24,0,0,0,0.77,0
0.667,0.98,0.65,0,0,0,0,0,0.74,0,0.21,0,0.04,1,0,0,0,0,0.12,1,0,0,0.13,0,0.04,0,0,0,0,0,0.45,0,0,0,0.88,1
1.001,0.98,0.45,0,0,0,0,1,0.68,0,0.25,0,0,1,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.25,0,0,0,0.62,1
1.335,0.98,0.48,0,0,0,0,1,0.26,0,0.12,0,0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.75,1
1.668,0.98,0.36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.01,0,0.03,0,0,0,0,0,0.08,0,0.56,0,0.77,1
2.002,0.93,0.38,0,0,0,0,0,0,0,0.01,0,0.06,1,0,0,0,0,0.16,0,0,0,0,0,0.22,0,0,0,0,0,0.09,0,0.2,0,0.98,1
2.336,0.93,0.34,0,0,0,0,0,0,0,0,0,0.08,1,0,0,0,0,0,0,0,0,0,0,0.41,1,0,0,0,0,0,0,0.43,0,0.5,1
2.669,0.93,0.38,0,0,0,0,0,0,0,0,0,0.15,1,0,0,0,0,0.03,0,0,0,0,0,0.32,1,0,0,0,0,0.03,0,0.39,0,0.74,1
3.003,0.93,0.94,1,0,0,0,1,0,0,0,0,0.34,1,0,0,0,0,0,0,0,0,0,0,0.38,1,0.44,0,0,1,0.22,0,0,0,0.85,1
3.337,0.93,0.8,1,0,0,0,0,0,0,0,0,0.43,1,0,0,0,0,0,0,0,0,0,0,0.4,1,0.3,0,0,0,0.22,0,0,0,0.98,1
3.67,0.93,1.01,1,0,0,0,1,0,0,0,0,0.54,1,0,0,0,0,0.16,0,0,0,0,0,0.16,0,0.44,1,0,0,0,0,0,0,0.96,1
4.004,0.88,0.83,0,0,0,0,1,0.26,0,0.12,0,0.08,1,0,0,0,0,0,0,0,0,0.05,0,0.23,0,0,0,0,0,0,0,0.44,0,0.3,1
4.338,0.98,0.42,0,0,0,0,1,1.03,1,0.03,0,0,1,0,0,0,0,0.12,0,0,0,0,0,0.5,0,0,0,0.08,0,0.13,0,0.13,0,0.23,0
4.671,0.98,0.26,0,0,0,0,1,1.25,1,0.19,0,0.05,0,0,0,0,0,0,1,0.11,0,0,0,0.43,0,0,0,0.05,0,0.48,0,0.29,0,0.34,0
5.005,0.98,0.22,0,0,0,0,1,1.08,1,0.22,0,0,0,0,0,0,0,0,0,0.09,0,0.01,0,0.2,0,0,0,0.03,0,0.25,0,0.07,0,0.4,0
5.339,0.98,0.02,0,0,0,0,0,1.16,1,0.21,0,0.03,1,0,0,0,0,0,1,0.11,0,0,0,0.41,0,0,0,0.07,0,0.18,0,0,0,0.32,0
5.672,0.98,0.3,0,0,0,0,1,1.57,1,0.28,0,0,0,0,0,0,0,0.2,1,0.21,0,0,0,0.3,0,0,0,0,0,0.56,0,0.23,0,0.24,0
6.006,0.88,0.19,0,0,0,0,0,2.05,1,0.27,0,0,0,0,0,0,0,0.03,1,0.29,0,0.03,1,0.49,0,0,0,0,0,0.52,0,0.04,0,0,0
6.34,0.98,0.3,0,0,0,0,1,1.52,1,0.28,0,0,0,0,0,0,0,0.05,1,0.07,0,0.33,0,0.55,0,0,0,0,0,0.5,0,0.01,0,0.03,0
6.673,0.98,0.33,0,0,0,0,0,1.24,1,0.26,0,0,0,0,0,0,0,0.06,1,0.21,0,0,0,0.24,0,0,0,0,0,0.39,0,0.13,0,0.12,0
7.007,0.98,0.21,0,0,0,0,0,1.48,1,0.26,0,0,0,0,0,0,0,0,1,0.23,0,0,0,0.44,0,0,0,0,0,0.62,0,0.19,0,0.21,0
7.341,0.98,0.16,0,0,0,0,0,1.42,1,0.31,0,0,0,0,0,0,0,0.16,1,0.22,0,0.09,0,0.37,0,0,0,0,0,0.63,0,0.17,0,0.04,0
7.674,0.88,0.09,0,0,0,0,0,1.26,1,0.36,0,0,0,0,0,0,0,0,1,0.2,0,0.03,0,0.35,0,0,0,0,0,0.81,0,0.27,0,0.04,0
8.008,0.98,0.38,0,0,0,0,0,1.24,1,0.14,0,0.01,0,0,0,0,0,0,1,0.23,0,0.05,0,0.08,0,0,0,0,0,0.83,0,0.31,0,0,0
8.342,0.93,0.63,1,0,0,0,0,1.36,1,0.39,0,0,0,0,0,0,0,0,1,0,0,0.26,1,0.51,0,0,0,0,0,1.02,0,0.61,0,0.02,0
8.675,0.98,0.7,1,0,0,0,1,1.35,1,0.21,0,0,0,0,0,0,0,0,1,0.13,0,0.03,0,0.44,0,0,0,0,0,1.07,0,0.63,0,0.17,0
9.009,0.98,0.71,1,0,0,0,0,1.28,1,0.27,0,0,0,0,0,0,0,0,1,0,0,0.08,1,0.14,0,0,0,0,0,1.27,0,0.63,0,0,0
9.343,0.98,0.51,0,0,0,0,0,1.35,1,0.3,0,0,0,0.02,0,0,0,0,1,0.05,0,0,0,0.12,0,0,0,0,0,1.2,0,0.76,0,0,0
9.676,0.98,0.58,0,0,0,0,0,1.21,1,0.21,0,0,0,0,0,0,0,0,1,0,0,0.04,0,0.01,0,0,0,0,0,1.33,0,0.48,0,0,0
10.01,0.98,0.68,1,0,0,0,0,1.27,1,0.13,0,0,0,0.01,0,0,0,0,1,0.05,0,0,0,0.18,0,0,0,0,0,1.2,0,0.43,0,0,0
10.344,0.98,0.59,1,0,0,0,0,1.52,1,0.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.28,0,0.26,0,0.14,0
10.677,0.98,0.5,0,0,0,0,0,1.47,1,0.33,1,0,0,0,0,0,0,0.45,1,0.05,0,0,0,0,0,0,0,0,0,1.01,0,0.24,0,0,0
11.011,0.98,0.49,0,0,0,0,0,1.25,1,0.11,0,0,0,0,0,0,0,0.57,1,0.08,0,0.17,0,0.04,0,0,0,0,0,0.47,0,0,0,0.24,0
11.345,0.98,0.43,0,0,0,0,1,1.28,1,0.15,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0.02,0,0,0,0,0,0.61,0,0,0,0.29,0
11.678,0.98,0.45,0,0,0,0,1,1.26,1,0.07,0,0,0,0,0,0,0,0.01,1,0.14,0,0.05,0,0,0,0,0,0,0,0.81,0,0,0,0.04,0
12.012,0.98,0.31,0,0,0,0,1,1.13,1,0.18,0,0,0,0,0,0,0,0.26,1,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0.47,0
12.346,0.98,0.21,0,0,0,0,0,1.24,1,0.14,0,0,0,0,0,0,0,0.07,1,0,0,0.09,0,0,0,0,0,0,0,0.84,0,0,0,0.18,0
12.679,0.98,0.19,0,0,0,0,1,1.25,1,0.1,0,0,0,0,0,0,0,0.07,1,0.03,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0.44,0
13.013,0.98,0.52,0,0,0,0,1,0.85,0,0.18,0,0,0,0,0,0,0,0.26,1,0,0,0.16,0,0.03,0,0,0,0,0,0.68,0,0,0,0.59,1
13.347,0.98,0.14,0,0,0,0,1,0.48,0,0.07,0,0,0,0,0,0,0,0.12,1,0,0,0.46,0,0,0,0,0,0,0,0.57,0,0,0,0.47,1
13.68,0.98,0.23,0,0,0,0,1,0.52,0,0.13,0,0,0,0,0,0,0,0.18,1,0,0,0.08,0,0,0,0,0,0,0,0.51,0,0,0,0.64,1
14.014,0.98,0.44,0,0,0,0,1,0.37,0,0.11,0,0,0,0,0,0,0,0.01,1,0,0,0.28,0,0.01,0,0,0,0,0,0.64,0,0.01,0,0.62,1
14.348,0.98,0.15,0,0,0,0,0,0.3,0,0.31,0,0,1,0,0,0,0,0.56,1,0,0,0,0,0.06,0,0,0,0,0,0.54,0,0,0,0.98,1
14.681,0.98,0.12,0,0,0,0,0,1.47,1,0.41,1,0,0,0,0,0,0,0.42,1,0.04,0,0,0,0,0,0,0,0,0,0.76,0,0.02,0,0,0
