Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0
0.334,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0
0.667,0.98,0.04,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.61,1
1.001,0.98,0.04,0,0,0,0,0,0,0,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0.14,1
1.334,0.98,0.32,0,0,0,0.09,0,0,0,0.26,0,0.03,1,0,0,0,0,0,0,0,0,0,0,0.69,1,0,1,0,0,0,0,0.1,0,0.25,1
1.668,0.98,0.63,0,0,0,0.14,0,0,0,0.18,0,0.06,1,0,0,0,0,0,0,0,0,0,0,0.61,0,0,1,0,0,0,0,0.25,0,0.13,1
2.001,0.98,0.78,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.06,0,0.04,0,0,0,0,0,0.08,0,0,1,0,0,0,0,0.07,0,0.52,1
2.335,0.98,0.86,0,0,0,0,0,0,0,0.01,0,0.08,1,0,0,0,0,0.02,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0.03,0,0.56,1
2.669,0.98,0.86,0,0,0,0,0,0,0,0.03,0,0.16,1,0,0,0,0,0.12,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0.11,0,0.26,1
3.002,0.98,0.81,0,0,0,0,0,0,0,0,0,0.06,1,0,0,0,0,0.04,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.18,0,0.7,1
3.336,0.98,0.66,0,0,0,0.28,0,0,0,0,0,1.02,1,0.12,0,0.04,0,0,0,0,0,0,0,2.17,1,0.51,1,1.12,0,0,0,1.36,1,1.08,0
3.669,0.98,0.7,0,0,0,0.5,0,0,0,0.01,0,1.19,1,0.09,0,0.1,0,0,0,0,0,0,0,2.45,1,1.04,1,1.17,0,0,0,0.83,1,0.92,0
4.003,0.98,0.54,0,0,0,0.48,0,0,0,0.33,0,1.69,1,0.09,0,0,0,0,0,0,0,0,0,1.72,1,0.32,1,1,0,0,0,1.67,1,1.13,1
4.336,0.98,0.77,0,0,0,0.07,0,0,0,0.49,1,1.9,1,0,0,0,0,0,0,0,0,0,0,1.48,1,0.88,1,0.63,0,0.24,0,0.95,1,0.71,1
4.67,0.98,0.92,0,0,0,0,0,0,0,0.33,0,1.15,1,0.04,0,0.08,0,0,0,0,0,0,0,1.09,1,0.82,1,0.22,0,0,0,0.43,1,0.72,1
5.004,0.98,0.92,0,0,0,0.02,0,0,0,0.14,0,0.1,1,0.04,0,0.05,0,0.07,0,0,0,0,0,0.26,0,0.01,0,0,0,0,0,0.43,1,0.89,1
5.337,0.98,0.8,0,0,0,0,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0.14,0,0.58,1
5.671,0.98,0.97,0,0,0,0,0,0,0,0.11,0,0.12,1,0,0,0,0,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0.19,0,0.41,1
6.004,0.98,0.88,0,0,0,0,0,0.02,0,0.21,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0.56,1,0,0,0,0,0,0,0.32,0,0.33,1
6.338,0.98,1.13,0,0,0,0,1,0.57,0,0.26,0,0,0,0.01,0,0.07,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0.35,0,0.93,0,0,0
6.671,0.98,0.95,0,0,0,0,1,0.28,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0.09,0,0.57,0,0,0
7.005,0.98,0.83,0,0,0,0,1,0,0,0.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0.59,0,0,0,0,0,0,0,0.05,0,0,0
