Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.68,1.99,1,0.23,0,0,1,0,0,0,0,0,0,1.16,1,1.7,1,1.34,1,0.51,0,0.43,1,1.43,1,0,0,0.4,0,0.07,0,0.56,0,0,0
0.333,0.77,0.74,0,0.13,0,0.42,0,0,0,0,0,0,0,1.23,0,0.91,0,0,0,0.04,0,0,1,2.22,1,0,0,0.01,0,1.6,0,2.84,0,0,1
0.667,0.68,0.23,0,0.02,0,0,0,0.18,0,0.11,0,0,0,0.42,0,0.15,0,0,0,0,0,0.11,0,0.84,0,0,0,0,0,0.25,0,0.5,0,0,0
1,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.334,0.82,0.2,0,0.12,0,0.24,0,0.67,0,0.05,0,0.08,0,0.94,1,0.5,0,0,0,0,0,0.48,1,2.79,1,0,0,0,0,1.08,0,2.77,1,0,1
1.667,0.82,0,0,0.14,0,0,0,0.25,0,0,0,0,0,0.99,0,0.43,0,0.39,0,0,0,0.18,1,2.34,1,0,0,0,0,1.37,0,3.09,1,0,0
2.001,0.82,0,0,0.07,0,0,0,0.49,0,0,0,0,0,0.55,0,0.96,1,0.1,0,0,0,0.16,1,2.1,1,0,0,0.1,0,1.72,0,2.9,1,0,0
2.334,0.82,0.77,0,0.06,0,0.37,1,0.02,0,0.06,0,0,0,0.56,1,0.07,1,0,0,0,0,0.25,1,2.68,1,0,0,0.7,0,1.56,0,2.58,1,0.13,0
2.668,0.88,0.6,0,0.59,0,0.04,0,0,0,0,0,0.03,0,0.46,0,0,0,0,0,0,0,1.08,1,4.03,1,0,0,0.92,0,1.13,0,2.59,1,0,0
3.001,0.77,0.42,0,0.66,0,0,0,0.03,0,0,0,0.11,0,0.38,0,0,0,0,0,0,0,0.72,1,3.94,1,0.18,0,0.79,0,1.1,0,2.4,0,0,0
