Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.77,1.43,0,0,0,0,1,0,0,0,0,0,0,1.18,1,0,0,0,0,1.18,0,5,0,0.61,1,3.28,1,1.8,1,0,0,0,0,0,0
0.334,0.88,1.44,1,0,0,0,1,0,0,0.04,0,0,0,0.29,1,0.74,0,0,0,0.11,0,5,0,1.16,1,2.11,0,0.08,1,0,0,0,0,0,1
0.667,0.88,1.3,0,0.35,0,0.59,1,0,0,0,0,0,0,0.9,1,0.51,0,0,0,0,0,5,0,0,1,4.52,1,0.28,1,0,1,0,0,0,0
1.001,0.88,0.99,0,0.32,0,0.89,1,0,0,0,0,0,0,0.53,1,0.12,0,0,0,0,0,5,0,0.34,0,3.66,1,0.14,1,0,1,0,0,0,0
1.335,0.88,1.33,0,0.21,0,0.66,1,0,0,0,0,0,0,0.57,1,0.06,0,0,0,0,0,5,0,0,0,5,1,0.71,1,0,1,0,0,0,0
1.668,0.88,1.26,1,0.07,0,0.51,1,0,0,0,0,0,0,0.66,1,0.32,0,0,0,0.08,0,5,0,0,0,5,1,1.45,1,0,1,0,0,0,0
2.002,0.98,1.53,1,0.29,0,0.95,1,0,0,0,0,0,0,0.51,1,0,0,0,0,0.13,0,5,0,0,0,5,1,1.44,0,0,1,0,0,0,0
2.336,0.88,1.48,0,0.02,0,0,1,0,0,0,0,0,0,0.62,1,0.01,0,0,0,0,0,5,0,0,0,5,1,1.4,0,0,1,0,0,0,0
2.669,0.98,1.86,1,0,0,0.02,1,0,0,0,0,0,0,0.94,1,0.17,0,0,0,0.05,0,5,0,0,0,5,1,1.86,1,0,0,0,0,0,0
3.003,0.98,1.28,1,0,0,0,1,0,0,0,0,0,0,0.74,1,0.24,0,0,0,0.23,0,5,0,0,0,5,1,2.01,1,0,0,0,0,0,0
3.337,0.98,1.39,1,0,0,0.03,1,0,0,0,0,0,0,0.69,1,0,0,0,0,0,0,5,0,0,0,5,1,1.82,1,0,0,0,0,0,0
3.67,0.98,1.32,1,0,0,0,1,0,0,0,0,0,0,0.65,1,0,0,0,0,0.89,0,5,0,0,0,5,1,2.08,1,0,0,0,0,0,0
4.004,0.88,1.31,1,0,0,0,0,0,0,0,0,0,0,0.53,0,0.07,0,0,0,0.6,0,5,0,0,0,5,1,1.76,1,0,0,0,0,0,0
4.338,0.93,1.41,1,0,0,0,1,0,0,0,0,0,0,0.37,0,0,0,0,1,0.06,0,5,0,0,0,5,1,1.6,1,0,0,0,0,0,0
4.671,0.98,1.46,1,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1,0.1,0,5,0,0,0,5,1,1.84,1,0,0,0,0,0,0
5.005,0.98,1.39,1,0,0,0.03,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.69,0,5,0,0,0,5,1,1.98,1,0,0,0,0,0.3,0
5.339,0.98,1.24,1,0,0,0,0,0,0,0,0,0,0,0.89,0,0.08,0,0,0,0,0,5,0,0,0,5,1,0.91,1,0,0,0,0,0.62,0
5.672,0.98,1.26,1,0,0,0,0,0,0,0,0,0,0,0.91,1,0.3,0,0,0,0,0,5,0,0,0,5,1,0.93,1,0,0,0,0,0,0
6.006,0.98,1.01,1,0,0,0,0,0,0,0,0,0,0,1.07,1,0.23,0,0,0,0,0,5,0,0,0,5,1,1.18,1,0,0,0,0,0,0
6.34,0.88,1.44,1,0,0,0.36,0,0,0,0,0,0,0,0.83,1,0.25,0,0,0,0.34,0,5,0,0,0,5,1,1.58,1,0,1,0,0,0,1
6.673,0.98,1.19,1,0,0,0.4,1,0.67,0,0,0,0,0,0.99,1,0.2,0,0,0,0,0,1.22,1,0,0,0.22,0,0,1,1.35,0,1.18,0,0.08,0
7.007,0.93,1.23,1,0,0,0.11,0,0.77,0,0,0,0,0,1.54,1,1.33,0,0,0,0,0,0.24,0,0.49,0,0,0,0,0,0.69,0,0.71,0,0,1
7.341,0.93,1.58,1,0,0,1.07,1,0.29,0,0,0,0,0,1.65,1,0.83,0,0,0,0,0,1.16,1,1.2,0,0,0,0,0,0.07,0,0.73,0,0,0
7.674,0.88,1.83,1,0,0,0.35,0,0.22,0,0,0,0,0,1.85,1,1.5,0,0,0,0,0,0.52,1,1.74,0,0,0,0,0,1.15,0,1.02,0,0.16,0
8.008,0.88,0.94,0,0,0,0.3,0,0.97,0,0,0,0,0,1.53,1,1.16,0,0,0,0,0,1.91,1,2.35,0,0.43,0,0,0,0.98,0,2.05,0,0,0
8.342,0.88,1.77,1,0,0,0.94,0,0.52,0,0,0,0,0,1.82,1,1.14,0,0,0,0,0,2.02,1,2.73,0,0.8,0,0,0,1.02,0,1.99,0,0.04,0
8.675,0.88,2.14,1,0,0,0.98,0,0.58,0,0,0,0,0,1.82,1,0.85,0,0,1,0,0,2.57,1,2.55,0,1.04,0,0,0,0.57,0,2.1,0,0,0
9.009,0.88,1.84,1,0,0,1.27,0,0.15,0,0,0,0,0,1.7,1,0.83,0,0,1,0,0,2.28,1,2.23,0,0.1,0,0,1,0.37,0,2.04,0,0,0
9.343,0.88,1.77,1,0,0,0.97,0,0.42,0,0,0,0,0,1.43,1,0.77,0,0,1,0,0,2.01,1,2.14,0,0.66,0,0,1,0.9,0,1.83,0,0.05,0
9.676,0.98,2.14,1,0,0,1.73,0,0.71,0,0,0,0.1,0,1.09,0,0.14,0,0,1,0,0,2.82,1,2.42,0,0.2,0,0,1,0.47,0,1.7,0,0,0
10.01,0.98,2.11,1,0,0,1.73,1,0.95,0,0,0,0,0,1.36,1,0.53,0,0,1,0,0,2.67,1,2.19,0,0.27,0,0,1,0.4,0,1.71,0,0,0
10.344,0.98,1.72,1,0,0,1.32,0,0.14,0,0,0,0,0,1.46,0,0.59,0,0,1,0,0,3.33,1,2.44,0,0.11,0,0,0,0.49,0,0.99,0,0,0
10.677,0.88,2.15,1,0,0,1.36,0,0.49,0,0,0,0,0,1.21,1,0.98,0,0,1,0,0,2.14,1,2.52,0,1.02,0,0,1,1.67,0,1.42,0,0,1
11.011,0.98,1.71,1,0,0,1.37,0,0.2,0,0,0,0.12,0,1.37,1,0.66,0,0,1,0,0,1.37,1,2.32,0,0.3,0,0,0,0.62,0,1.71,0,0,0
11.345,0.98,1.73,1,0,0,1.13,0,0.69,0,0,0,0.09,0,1.41,1,1.74,0,0,1,0,0,2.08,1,2.47,0,0.04,0,0,0,1.4,0,1.9,0,0,0
11.678,0.88,1.84,1,0,0,0.92,0,0.23,0,0,0,0.13,0,1.68,1,1.26,0,0,1,0,0,1.49,1,2.5,0,0.56,0,0,0,0.95,0,1.37,0,0.14,0
12.012,0.98,2.18,1,0,0,1.65,1,0.13,0,0,0,0,0,1.19,0,1.22,0,0,1,0,0,2.39,1,2.46,0,0.59,0,0,1,0.41,0,1.04,0,0,1
12.346,0.98,2.19,1,0,0,1.21,0,0,0,0,0,0,0,1.08,0,0.94,0,0,1,0,0,2.21,1,2.83,0,0.57,0,0,1,0.86,0,1.08,0,0,1
12.679,0.98,2.23,1,0,0,1.26,0,0.4,0,0,0,0.01,0,1.27,0,1.03,0,0,1,0,0,1.85,1,2.48,0,0.62,0,0,1,0.92,0,1.28,0,0,1
13.013,0.98,2.32,1,0,0,1.83,1,1.1,0,0,0,0,0,1.59,0,0.85,0,0,0,0,0,2.35,1,2.74,0,0.21,0,0,1,1.28,0,1.25,0,0,0
13.347,0.98,2.52,1,0,0,1.97,1,0.48,0,0,0,0,0,1.31,0,0.43,0,0,0,0,0,2.93,1,2.51,0,0.59,0,0,1,1.08,0,1.24,0,0.02,0
13.68,0.98,2.07,1,0,0,2.12,0,0.74,0,0,0,0,0,1.14,0,0.27,0,0,1,0,0,2.4,1,2.25,0,0.25,0,0,0,1.18,0,1.63,0,0,0
14.014,0.98,1.99,1,0,0,2.01,1,0.59,0,0,0,0,0,1.06,0,0.45,0,0,1,0,0,2.2,1,2.34,0,0.31,0,0,1,1.03,0,1.12,0,0,1
14.348,0.98,2.21,1,0,0,1.97,1,0.94,0,0,0,0,0,1.42,0,0.67,0,0,0,0,0,1.92,1,2.16,0,0.07,0,0,0,1.12,0,1.2,0,0,0
14.681,0.98,1.84,1,0,0,2.22,1,0.66,0,0,0,0,0,1,0,0.12,0,0,1,0,0,1.86,1,2.39,0,0.48,0,0,0,1.22,0,1.53,0,0,0
15.015,0.98,1.66,1,0,0,2.06,0,0.55,0,0,0,0.06,0,0.99,0,0.01,0,0,1,0,0,2.34,1,2.11,0,0.81,0,0,1,1.26,0,1.16,0,0,0
15.349,0.98,1.6,1,0,0,2.39,0,0.84,0,0,0,0,0,0.84,0,0,0,0,1,0,0,1.32,1,2.42,0,0.43,0,0,1,1.19,0,0.96,0,0,1
15.682,0.98,1.09,1,0,0,1.85,1,0.96,0,0,0,0,0,1.37,0,0.32,0,0,0,0.3,0,0.54,1,2.69,0,0,0,0,0,1.89,0,0.88,0,0,0
16.016,0.98,1.06,1,0,0,1.97,1,0.65,0,0,0,0,0,1.47,0,0,0,0,0,0,0,1.97,0,1.97,0,0,0,0.01,0,1.73,0,0.32,0,0,0
16.35,0.98,1.07,1,0,0,1.66,1,0.69,0,0,0,0,0,1.53,0,0.1,0,0,1,0,0,2.01,0,1.54,0,0,0,0,0,1.04,0,0.11,0,0,0
16.683,0.98,0.74,1,0,0,1.83,0,1.09,0,0,0,0.05,0,1.57,0,0.3,0,0,1,0,0,1.75,0,1.98,0,0.04,0,0,0,1.19,0,0.25,0,0,0
17.017,0.98,1.49,1,0.01,0,2.05,0,0.71,0,0,0,0,0,1.44,0,0.49,0,0,1,0,0,2.11,1,1.64,0,0.17,0,0,0,1.42,0,0.95,0,0,0
17.351,0.98,1.65,1,0,0,1,1,0.41,0,0,0,0.43,0,2.27,1,1.41,0,0,1,0,0,1.6,0,0.72,0,0.85,0,0,1,0.58,0,0.84,0,0,0
17.684,0.98,0,0,0.39,0,0,0,0,0,0.72,1,0,0,0.38,0,0,0,0,1,0.03,0,0.04,0,1.84,1,3.33,1,0,1,2.49,0,1.84,0,0,0
18.018,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.352,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.685,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.019,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.353,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.686,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.02,0.88,0.68,0,0.11,0,0.12,1,0,0,0.3,0,0,0,0.8,1,0.14,1,0.34,1,0.61,0,5,0,1.52,1,1.38,1,1.31,1,0,0,0.08,0,0,0
20.354,0.98,0.13,0,0,0,0,1,0,0,0,0,0.48,1,0.33,1,0,0,0.16,1,0,0,0.19,0,0,0,0.23,1,0,0,0.88,0,0.07,0,0,0
20.687,0.98,1.98,1,0,0,0,0,0.97,0,0,0,0,0,0.5,0,0.19,0,0,0,0.36,0,0,0,0,0,0,0,0,0,1.93,0,0.05,0,0.01,1
21.021,0.98,1.37,1,0,0,0.05,0,0.49,0,0,0,0.3,1,0.66,0,0.36,0,0,0,0.06,0,0.64,1,0,0,0.07,1,0,1,2.43,0,0.18,0,0,0
21.355,0.77,1.5,1,0,0,0.04,1,0,0,0,0,0.07,0,0.67,0,0.04,0,0,0,0,0,2.59,0,0,0,1.76,1,0,1,0.71,0,0,0,0,0
21.688,0.98,1.6,1,0,0,0,0,0,0,0,0,0.28,0,0.32,1,0,0,0,0,0.05,0,2.55,0,0,0,5,1,0.69,0,0.53,0,0,0,0,0
22.022,0.88,1.46,1,0,0,0.17,1,0,0,0,0,0,0,1.1,1,0.95,0,0,0,0,0,5,0,0,0,5,1,1.4,1,0,0,0,0,0,1
22.356,0.88,1.62,0,0,0,0.28,1,0,0,0,0,0,0,0.85,1,0.42,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0.9,0,0,0
22.689,0.98,1.12,0,0,0,0,1,0,0,0,0,0,0,0.55,1,0.96,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,5,0,0,0
23.023,0.98,1.57,1,0.05,0,0.41,1,0,0,0,0,0,0,0.38,1,0.03,0,0,0,0,0,5,0,0,0,5,1,1.31,0,0,0,0,0,0,0
23.357,0.98,1.09,0,0.4,0,0.62,1,0,0,0,0,0,0,0.57,1,0,0,0,0,0.91,0,5,0,0,0,5,1,3.16,1,0,1,0,0,0,0
23.69,0.98,0.29,0,0.71,0,2.15,1,0,0,0,0,0,0,0.37,0,0.05,1,0.13,0,1.24,0,1.67,1,0.83,0,1.42,0,1.61,1,0.21,0,0,0,0,0
24.024,0.98,0,0,0.66,0,2.75,1,0,0,0,0,0,0,0.41,0,0.07,1,0.13,0,1.35,0,0.71,1,1.46,0,0,0,2.18,0,0.81,0,0,0,0,0
24.358,0.98,0,0,0.58,0,2.62,1,0,0,0,0,0,0,0.49,0,0.04,1,0,0,1.14,0,1.53,1,1.72,0,0,0,2.86,1,1.04,0,0,0,0,0
24.691,0.98,0,0,0.58,0,2.9,1,0,0,0,0,0,0,0.52,0,0,1,0,0,1.13,0,0.03,1,1.47,0,0,0,1.84,0,1.7,0,0,0,0,0
25.025,0.98,0,0,0.64,0,1.69,1,0.18,0,0.01,0,0,0,0.09,0,0.02,1,0.03,0,0.91,0,3.58,1,1.92,1,0,0,3.6,1,1.16,0,0,0,0,0
25.359,0.98,0,0,0.25,0,1.09,0,0.49,0,0,0,0,0,0.01,0,0.34,1,0.47,0,1.06,0,4.82,1,2.95,1,0,0,3.71,1,0.35,0,0.17,0,0,0
25.692,0.98,0,0,0,0,0,0,1.3,0,0.63,1,1.03,1,0,0,0,0,0.26,1,2.29,1,3.28,1,3.22,1,0,0,5,1,0.01,0,0,0,0,0
26.026,0.98,0,0,0,0,0,0,1.29,1,0.18,1,1.92,1,0,0,0,0,0,1,3.09,1,2.65,1,3.47,1,0,0,5,1,0,0,0,0,0,0
26.36,0.98,0,0,0.55,0,0,0,0.79,0,0.59,1,0,0,0,0,0,0,0.01,0,1.53,1,4.22,1,2.11,1,0,0,3.27,1,0.85,0,0.31,0,0,0
26.693,0.98,0,0,0.86,1,0.91,0,1.03,0,0.11,0,0,0,0,0,0,0,0,0,1.17,0,4.6,1,2.45,1,0,0,4.02,1,0.08,0,0,0,0,0
27.027,0.98,0,0,0.59,0,0.46,0,1.12,0,0.03,0,0,0,0,0,0.01,1,0.4,0,1.21,0,5,1,2.91,1,0,0,3.87,1,0,0,0.07,0,0,0
27.361,0.98,0,0,0.03,0,0,0,0.86,0,0,0,1.29,0,0,0,0,0,0.79,0,1.33,1,4.83,1,1.71,1,0,0,3.54,1,0,1,0.03,0,0,0
27.694,0.98,0,0,0.44,0,1.16,0,0.88,0,0.02,0,0.32,0,0,0,0,0,0.21,0,0.63,0,0.79,0,1.28,0,0,0,0.98,0,1.35,0,0.67,0,0,0
28.028,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.362,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.697,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
