Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.334,0.82,0,1,0.61,0,0.73,0,0.09,0,0.28,0,0,0,0.18,0,2.88,1,0.01,0,0.74,0,0,0,0.25,0,0,1,0,0,0.94,0,0.33,0,0.05,0
0.667,0.98,1.25,0,0.35,0,0.31,0,0.67,0,0.91,0,0.37,0,0.17,0,1.51,0,0.21,0,0,0,0,0,0,0,0,0,0.01,0,1.4,0,0.75,0,0.01,0
1.001,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.334,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.668,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.001,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.335,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.669,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.002,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.336,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.669,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.003,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.336,0.98,2.14,0,0.09,0,1.38,0,0.81,0,1.21,0,0.82,0,0.74,0,3.47,0,0.6,0,0,0,0,0,0,0,0,0,0.19,0,2.58,0,1.39,0,0.32,0
4.67,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.004,0.98,1.24,1,0,0,0.94,0,0.93,0,1,0,0.56,1,1.48,1,3.35,1,0.4,0,0.02,0,0,0,0,0,0,0,0.06,0,2.41,1,1.09,0,0.19,0
5.337,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.671,0.98,0.3,0,0,0,0,0,0.01,0,0,0,0,0,0.41,1,0,0,0.33,1,0,0,0,1,0.63,1,0,0,0.54,1,0,0,0.6,0,0,0
6.004,0.98,0.14,0,0,0,0,0,0.1,0,0,0,0,0,0.01,0,0,0,0,1,0,0,0,0,0.74,1,0,0,0.5,0,0,0,0.67,0,0.04,1
6.338,0.93,0.23,0,0,0,0,0,0.18,0,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0.22,1,0,0,0,0,0,0,0.23,0,0,0
6.671,0.93,0.18,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.16,0,0,0,0,0,0,0,0.03,0,0.26,0
7.005,0.93,0.08,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0.14,1,0.02,0,0,0,0.52,0,0,0,0.14,0,0,0,0.42,0,0,0
7.339,0.88,0,0,0,0,0,0,0.59,0,0.15,0,0,0,0,0,0,0,0.04,1,0.19,0,0,0,0.17,0,0,0,0,0,0,0,0.04,0,0.83,0
7.672,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1,0.35,0,0,0,0.06,0,0.04,1,0.28,0,0.61,1,0.05,0,0.36,0
8.006,0.88,0,0,0,0,0,0,0.44,0,0.02,0,0,0,0,0,0,0,0.15,1,0.37,0,0,1,0.27,0,0.4,1,0.46,0,1.16,1,0.13,0,0.14,0
8.339,0.98,0.01,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,1,0.29,0,0.28,1,0.54,0,0,0,0.29,0,0.2,0,0.85,0,0,0
8.673,0.88,0.62,1,0,0,0.11,0,0.06,0,0,0,0,0,0.02,0,0,0,0,1,0.28,0,1.54,1,1.01,0,0,0,0.05,0,0.69,0,0.04,0,0,0
9.007,0.93,1.06,1,0,0,0,1,0.45,0,0,0,0,0,0.47,0,0.21,0,0,0,0,0,1.06,0,0.22,0,0,0,0,0,1.09,0,0.4,0,0,0
9.34,0.98,1.71,1,0,0,0.01,0,0.15,0,0,0,0,0,0.06,0,0.1,0,0,1,0.1,0,0.82,0,0.39,0,0,0,0,0,0.82,0,0.33,0,0.1,0
9.674,0.98,1.05,1,0,0,0.03,0,0.28,0,0,0,0,0,0,0,0,0,0,1,0.08,0,0.35,0,0.56,0,0,0,0.12,0,0.02,0,0.35,0,0,0
10.007,0.98,0.59,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,1,0.23,0,0.28,0,0.49,0,0,0,0,0,0,0,0.13,0,0.33,0
10.341,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.674,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.008,0.93,0.94,1,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,3.97,1,0.24,0,0,0,0,1,0.71,0,1.09,0,0,1
11.342,0.93,2.01,1,0,0,0.35,1,0.07,0,0,0,0,0,0.08,0,0.18,0,0,1,0,0,1.66,0,0.44,0,0,0,0,0,0.81,0,0.23,0,0,1
11.675,0.98,1.45,1,0,0,0.04,1,0.21,0,0,0,0.06,0,0.03,0,0,0,0,1,0.15,0,0.52,0,0.49,0,0,0,0,0,0.23,0,0.55,0,0.04,0
12.009,0.93,1.31,1,0,0,0.17,1,0.26,0,0,0,0,0,0,0,0,0,0,1,0.09,0,0.76,0,0.78,0,0,0,0,0,0.2,0,0.43,0,0.1,1
12.342,0.93,1.36,1,0,0,0.23,1,0.17,0,0,0,0,0,0.11,0,0,0,0,1,0.11,0,1.84,0,0.98,1,0,0,0,0,0.9,0,0.09,0,0,0
12.676,0.93,1.39,1,0,0,0.51,1,0.09,0,0,0,0,0,0.3,0,0.18,0,0,0,0,0,0.76,0,0.93,0,0,0,0,0,0.36,0,0.36,0,0,1
13.009,0.93,1.3,1,0,0,0.27,1,1.03,0,0,0,0,0,0.02,0,0,0,0,0,0.12,0,1.04,1,1.7,1,0.02,0,0.3,0,0.73,0,0.49,0,0,1
13.343,0.93,1.01,1,0,0,0.65,1,0.78,0,0,0,0,0,0.26,0,0.01,0,0,0,0.06,0,1.76,0,1.69,1,0.02,0,0.61,0,0.33,0,0.09,0,0,1
13.677,0.93,0.88,1,0,0,0,1,0.38,0,0,0,0,0,0.29,0,0.15,0,0,1,0,0,4.78,0,0.94,0,0.27,0,0,0,0.91,0,0,0,0,1
14.01,0.98,0.95,1,0.03,0,0.36,1,0.56,0,0,0,0,0,0.57,0,0.21,0,0,1,0.01,0,3.36,1,1.06,0,2.23,1,0,0,2.32,0,0,0,0,1
14.344,0.98,0.91,1,0.14,0,0.41,1,0.32,0,0,0,0,0,0.07,0,0.02,0,0,1,0,0,3.35,1,1.2,0,1.57,0,0.02,0,2.37,0,0.45,0,0,0
14.677,0.98,0.94,1,0,0,0,1,0.09,0,0,0,0,0,0.65,1,0.38,0,0,1,0,0,0.62,1,1.19,0,0.18,0,0.13,0,2.7,0,1.17,0,0,0
15.011,0.93,1.21,1,0,0,0.43,1,0.58,0,0,0,0.09,0,0.74,0,0.56,0,0,0,0,0,2.46,0,0.49,0,0.09,0,0,0,1.58,0,0.79,0,0,1
15.344,0.93,0.41,1,0,0,0.45,1,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,1,0,0.46,0,0.41,0,0.87,0,0.21,0,0,1
15.678,0.98,0.33,1,0,0,0.64,1,0.38,0,0,0,0,0,0.06,0,0,0,0,0,0,0,3.53,1,0.67,0,0.63,0,0.44,0,0.82,0,0.14,0,0,0
16.012,0.93,1.13,1,0,0,0.25,0,1.1,0,0,0,0,0,0.62,0,0.36,0,0,1,0,0,2.29,0,0.55,0,0.15,0,0,0,1.12,0,0,0,0,1
16.345,0.93,1.4,1,0,0,0,1,0.52,0,0,0,0,0,0.16,0,0.13,0,0,1,0.03,0,2.12,0,0.9,0,0,0,0,0,1.91,0,0.38,0,0,0
16.679,0.98,0.93,1,0,0,0.05,1,0.17,0,0,0,0.03,0,0,0,0,0,0,1,0,0,3.55,1,0.58,0,0.04,0,0,0,1.88,0,0.84,0,0,0
17.012,0.98,1.31,1,0,0,0.14,1,0.19,0,0,0,0,0,0.61,0,0.52,0,0,1,0,0,3.38,0,0.73,0,0.07,0,0,0,1.26,0,0,0,0,1
17.346,0.98,1.22,1,0,0,0.33,1,0.26,0,0,0,0,0,0.06,0,0,0,0,1,0,0,2,1,0.72,0,0.03,0,0.12,0,1.66,0,1.1,0,0,0
17.679,0.93,1.33,1,0,0,0.15,0,0.17,0,0,0,0,0,0.48,0,0.48,0,0,0,0,0,2.68,0,0.63,0,0,0,0,0,1.17,0,0.29,0,0,1
18.013,0.93,1.06,1,0.01,0,0.31,1,0.13,0,0,0,0,0,0,0,0.59,0,0,0,0,0,3.34,0,0.78,0,0.5,0,0,0,1.06,0,0.21,0,0,0
18.347,0.98,1.35,1,0,0,1.11,1,0.45,0,0,0,0,0,0.93,1,0.92,1,0,1,0,0,1.15,0,0.58,0,0.03,0,0,0,1.42,0,0.22,0,0.01,0
18.68,0.88,0.41,1,0,0,0.21,0,0.07,0,0,0,0,0,0.94,0,0.55,0,0,1,0.43,0,0.78,1,1,0,0.31,0,0.78,0,1.47,0,1.16,0,0,0
19.014,0.88,1.67,1,0,0,0.27,1,0,0,0,0,0,0,1.37,0,0,0,0,0,0.16,0,0.91,0,0.66,0,0.03,0,1.13,0,1.27,0,1.42,0,0,0
19.347,0.93,0.68,1,0,0,0.18,1,0.76,0,0,0,0,0,0,0,0,0,0,1,0,0,3.55,0,1.3,0,0.12,0,0,0,1.3,0,0.11,0,0,0
