Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.98,0.52,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.44,0,0.87,0,0,0
0.334,0.98,0.71,1,0,0,0,0,1.64,1,0.15,0,0,0,0,0,0,0,0.01,1,0.02,0,0,0,0.18,0,0,0,0,0,1.04,0,0.67,0,0.03,0
0.667,0.93,0.48,1,0,0,0.08,0,1.51,1,0.17,0,0,0,0.44,0,0,0,0,0,0,0,0.57,1,1.79,0,0,0,0,0,1.01,0,0.04,0,0.08,1
1.001,0.98,0.36,1,0,0,0.44,1,1.62,1,0.24,0,0,0,0.54,1,0,0,0,0,0,0,0.55,1,2.1,1,0,0,0,0,1.36,0,0.29,0,0,1
1.335,0.93,0.49,0,0,0,0.49,0,1.6,1,0.29,0,0,0,0.55,0,0.06,0,0,0,0,0,0.55,1,2.11,1,0,0,0,0,2.05,0,0.23,0,0.02,1
1.668,0.93,0.66,0,0,0,0,0,1.9,1,0.31,0,0,0,0.37,0,0,0,0,0,0,0,0.49,1,1.56,0,0,0,0,0,2.17,0,0.72,0,0.02,1
2.002,0.93,0.65,1,0,0,0.37,1,2.19,1,0.27,0,0,0,0.5,1,0.38,0,0.1,0,0,0,0.61,1,2.02,1,0,0,0,0,1.45,0,0.24,0,0,1
2.336,0.98,0.37,1,0,0,0.33,0,2.35,1,0.39,0,0,0,0.9,1,0.43,0,0,0,0,0,0.84,1,2.66,1,0,0,0,0,1.02,0,0,0,0,1
2.669,0.98,0.82,1,0,0,0.35,1,2.07,1,0.43,0,0,0,1.08,1,0.36,0,0,0,0,0,0.79,1,2.85,1,0,0,0,0,0.89,0,0.06,0,0,1
3.003,0.93,1.03,1,0,0,0,1,1.91,1,0.35,0,0,0,0.83,1,0.02,0,0,0,0,0,1,1,1.97,1,0,0,0,0,1.61,0,0.03,0,0.02,1
3.337,0.98,0.98,1,0,0,0,0,1.9,1,0.2,0,0,0,0.76,1,0,0,0,0,0,0,1.07,1,2.09,1,0,0,0,0,1.17,0,0,0,0,1
3.67,0.93,0.81,1,0,0,0,0,1.97,1,0.3,0,0,0,0.6,1,0,0,0,0,0,0,0.53,1,1.72,0,0,0,0,0,1.63,0,0,0,0,1
4.004,0.98,0.48,1,0,0,0.05,0,1.86,1,0.28,0,0,0,0.52,1,0,0,0,0,0,0,0.53,1,1.31,0,0,0,0,0,1.76,0,0.03,0,0.29,1
4.338,0.98,0.49,1,0,0,0,0,1.66,1,0.34,0,0,0,0,0,0,0,0,0,0,0,0.05,1,0.32,0,0,0,0,0,1.6,0,0,0,0.02,1
4.671,0.98,0.65,1,0,0,0,0,2.02,1,0.36,0,0,0,0,0,0,0,0,1,0,0,0.22,1,0.86,0,0,0,0,0,1.24,0,0,0,0.07,1
5.005,0.98,0.45,1,0,0,0,0,2.08,1,0.37,0,0,0,0,0,0,0,0,0,0,0,0.32,1,0.45,0,0,0,0,0,1.2,0,0,0,0.13,1
5.339,0.98,0.4,1,0,0,0,0,1.91,1,0.39,0,0,0,0.08,1,0,0,0,0,0,0,0.44,1,0.92,0,0,0,0,0,1.35,0,0,0,0.01,1
5.672,0.98,0.64,1,0,0,0,1,2.51,1,0.39,0,0,0,0.33,1,0.02,0,0,0,0,0,0.35,1,1.26,0,0,0,0,0,1.51,0,0.01,0,0.01,1
6.006,0.93,0.61,1,0,0,0,1,2.19,1,0.4,0,0,0,0.37,1,0,0,0,0,0,0,0.63,1,1.75,0,0,0,0,0,1.49,0,0,0,0.1,1
6.34,0.98,0.54,1,0,0,0,0,1.75,1,0.42,0,0,0,0.1,1,0,0,0,0,0,0,0.43,1,1.05,0,0,0,0,0,1.63,0,0,0,0.36,1
6.673,0.93,0.33,1,0,0,0,0,2.18,1,0.4,0,0,0,0,1,0,0,0,0,0,0,0.31,1,1.08,0,0,0,0,0,1.66,0,0,0,0.12,1
7.007,0.93,0.34,1,0,0,0.02,0,1.75,1,0.38,0,0,0,0,0,0,0,0.08,0,0,0,0.52,1,0.54,0,0,0,0,0,1.79,0,0,0,0.05,1
7.341,0.98,0.2,0,0,0,0,0,1.69,1,0.37,1,0,0,0,0,0,0,0.06,0,0,0,0.41,1,0.66,0,0,0,0,0,1.9,0,0,0,0.11,0
7.674,0.93,0.47,1,0,0,0,0,1.81,1,0.39,0,0,0,0,0,0,0,0,0,0,0,0.22,1,0.41,0,0,0,0,0,1.68,0,0,0,0.4,1
8.008,0.98,0.45,1,0,0,0,0,1.75,1,0.19,0,0,0,0,0,0,0,0,0,0,0,0.34,1,0.3,0,0,0,0,0,1.4,0,0,0,0.46,1
8.342,0.98,0.62,1,0,0,0,0,2.02,1,0.14,0,0,0,0,0,0,0,0,1,0,0,0.08,1,0.48,0,0,0,0,0,1.43,0,0,0,0.01,1
8.675,0.98,0.71,1,0,0,0,0,1.68,1,0.31,0,0,0,0,0,0,0,0,1,0,0,0.44,1,0.48,0,0,0,0,0,1.39,0,0,0,0.04,1
