Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.88,0,0,0.31,1,0,1,1.38,1,1.11,1,0.96,1,0,0,0,0,0,1,0.47,1,0.58,0,1.17,0,0.34,0,0,1,2.09,1,0,0,1.01,1
0.334,0.98,0.39,0,0,0,0.04,1,0,0,0.11,0,0.41,0,0.09,0,0.85,0,0,0,0,0,4.55,0,0.23,0,3.65,1,0.58,0,1.48,0,0,0,0.54,1
0.667,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.001,0.88,0.6,0,0.18,0,0.08,1,0.5,1,0.32,0,0.48,0,0,0,0,0,0,0,0,0,0.48,1,0.09,0,0,0,0,0,1.23,1,1.41,0,0,0
1.335,0.93,1.4,1,0,0,0,1,0.71,0,0.07,0,0,0,0.95,1,0.11,0,0,0,0,0,0.58,0,0.64,0,0.31,0,0.13,0,2.65,0,2.26,0,0,0
1.668,0.98,1.25,1,0,0,0.47,1,0.64,0,0,0,0,0,1.5,1,0.41,1,0,0,0,0,0.16,0,0.51,0,0,0,0,0,2.12,0,1.56,1,0,0
2.002,0.93,1.09,1,0.08,0,0.24,1,0.44,0,0,0,0,0,1.07,1,0,1,0.71,0,0,0,0.17,0,0.24,0,0,0,0,0,2.34,0,1.91,1,0,0
2.336,0.77,0.22,0,0,0,0,0,0.16,0,0,0,0.07,0,1.44,1,1.25,1,0.04,0,0,0,1.2,0,1.07,0,0,0,0.43,0,1.01,0,0.86,0,0,0
2.669,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.003,0.98,0.53,0,0.65,1,1.16,1,0,0,0,0,0,0,1.05,1,0.09,1,0.47,0,3.33,0,5,0,0,0,5,1,4.99,1,0,1,0,0,0,0
3.337,0.98,0.78,0,0.54,1,0.73,1,0,0,0,0,0,1,0.99,1,0.05,1,0.54,0,0,0,1.54,0,0,0,1.72,1,0.46,0,3.11,1,0.42,0,0,0
3.67,0.98,0.35,1,0.17,1,1.11,1,0,0,0,0,0,0,0.42,1,0,1,0.14,0,0,0,4.25,0,0,0,5,1,4.03,0,0.67,1,0,0,0,0
4.004,0.98,1.01,1,0.45,0,0.41,1,0,0,0,0,0.01,0,0.68,1,0.09,0,0,0,2.16,0,5,0,0.47,1,3.46,1,1.93,1,0,0,0,0,0,0
4.338,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.671,0.88,0.02,0,0,0,0.1,0,0,0,0,0,0,0,0.6,0,0.92,0,0.1,0,0,0,1.98,0,0.66,0,2.44,0,0.84,0,0.57,0,0.8,0,0.15,0
5.005,0.93,0.09,0,0,0,0.13,0,0.01,0,0.21,0,0.08,0,0.82,1,0.15,1,0,1,0,0,2.12,0,0.02,0,1.29,1,0.61,0,0.97,0,0.96,0,0,0
5.339,0.88,0.06,1,0.47,0,0,1,0.4,0,0.55,0,0.68,0,0.78,1,0.06,1,0.23,1,0,0,0.51,0,0.61,0,0.52,0,0.53,0,1.62,0,1.43,1,0,0
5.672,0.98,0.23,1,0.15,0,0,1,0,0,0.17,0,0,0,0.94,1,0,1,0.93,1,0,0,1.74,0,0.22,0,0,0,0.53,0,1.16,0,1.49,1,0,0
6.006,0.93,0.04,0,0,0,0.06,1,0,0,0,0,0,0,0.49,1,0,1,0.67,0,0,0,2.8,0,1.13,0,0,0,1.12,0,1.54,0,1.69,0,0,0
