Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.98,0,0,0,0,0,0,0,0,0.26,1,1.91,1,0,0,0,0,0,1,0,0,0.11,1,0.81,1,0.23,0,0.07,0,0,0,0.42,0,0.81,1
0.334,0.98,0,0,0,0,0,0,0,0,0.31,1,1.61,1,0,0,0,0,0.08,1,0,0,0,1,0.42,1,0,0,0.16,0,0,0,0.21,0,0.63,1
0.667,0.98,0.05,0,0,0,0,0,0,0,0.22,0,1.51,1,0,0,0,0,0.1,1,0,0,0,1,0.37,1,0,0,0,0,0,0,0.5,0,0.58,1
1.001,0.93,0.01,0,0,0,0.05,0,0,0,0.17,0,1.35,1,0,0,0,0,0.16,1,0,0,0,1,0.39,1,0,0,0,0,0,0,0.52,0,0.71,1
1.334,0.98,0,0,0,0,0,0,0,0,0.09,0,1.29,1,0,0,0,0,0.25,1,0,0,0,1,0.23,0,0,0,0.09,0,0,0,0.73,0,0.62,1
1.668,0.98,0,0,0,0,0,0,0,0,0,0,0.88,1,0,0,0,0,0.08,1,0,0,0,1,0.26,0,0,0,0.27,0,0,0,0.74,0,0,0
2.001,0.98,0,0,0,0,0,0,0,0,0.1,0,0.99,1,0,0,0,0,0.11,1,0,0,0,1,0,0,0,0,0.08,0,0,0,0.27,0,0,0
2.335,0.93,0.15,0,0,0,0,0,0.16,0,0.34,0,0.43,1,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,2.13,1,1.47,1,0,0
2.669,0.93,1.73,1,0,0,0.04,1,1.14,0,0.01,0,0,0,1.11,1,1.15,1,0,1,0,0,1.01,0,0.9,0,0,0,0,0,3.81,1,2.25,1,0,1
3.002,0.93,0.81,1,0,0,0.12,0,1.02,0,0.07,0,0,0,0.41,1,0.26,1,0,0,0,0,0.98,0,2.07,1,0,0,0.27,0,3.76,1,2.18,0,0,1
3.336,0.93,0.26,0,0,0,0.21,0,0.02,0,0.28,1,0.05,0,0.07,0,0,1,0,0,0.47,0,0.34,0,1.77,1,0,0,1.1,0,2.04,1,1.03,1,0,1
3.669,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.003,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.336,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.67,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.004,0.98,0.05,0,0,0,2.33,0,0.18,0,0.85,0,0.31,0,0,0,0.19,0,0,0,0,0,1.88,1,1.95,1,0.14,0,2.07,0,0.2,0,1.73,0,0.35,1
5.337,0.88,0,1,0.13,0,0,1,0.02,0,0.73,1,0.62,0,0,0,0,0,0,0,0.41,0,0.69,0,0.83,0,1.04,1,0.32,0,0.44,0,0.07,0,0.12,0
