Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.334,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.667,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0.09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.55,1
1.001,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.334,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0.56,1,0,0,0.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.668,0.98,0.03,0,0,0,0,0,0,0,0,0,0,0,0.41,1,0,0,0.18,1,0,0,0.09,0,0,0,0,0,0,0,0,0,0.05,0,0.89,1
2.001,0.98,0.15,0,0,0,0,0,0,0,0,0,0,0,0.42,1,0,0,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
2.335,0.98,0.46,0,0,0,0,0,0.29,0,0,0,0,0,0.42,1,0,0,0.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.669,0.98,0.28,0,0,0,0,0,0.08,0,0,0,0,0,1.02,1,0.08,0,1.35,1,0,0,0,0,0,0,0,0,0,0,0.13,0,0.07,0,0,0
3.002,0.98,0.66,1,0,0,0,0,0.01,0,0,0,0.04,0,0.25,0,0,0,0.06,1,0,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0.14,1
3.336,0.98,1.76,1,0,0,0,0,0.37,0,0,0,0,0,0.24,0,0.05,0,0.26,1,0,0,0.03,0,0.06,0,0,0,0,0,0,0,0.18,0,0,0
3.669,0.93,2.17,1,0,0,0.05,1,1.07,0,0,0,0,0,0.58,1,0.7,0,0,1,0.01,0,0.01,0,0.12,0,0,0,0,0,0.55,0,0,0,0,1
