Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.98,0.07,1,0,0,0,0,0.32,0,0,0,0.04,0,1.33,0,0.43,0,0.92,1,0,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,1
0.334,0.98,0.26,1,0,0,0,0,0.59,0,0.09,0,0.69,1,1.3,0,0.33,0,1.05,1,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0.46,1
0.667,0.98,0.25,1,0,0,0,0,0.23,0,0.11,0,1.03,1,1.18,0,0.08,0,0.92,1,0.01,0,0,0,0.01,0,0.16,0,0,0,1.79,0,0,0,0.81,1
1.001,0.98,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0.67,1,0.17,0,0,0,0,0,0,0,0,0,0.34,1,0,0,1.58,0,0,0,0.26,0
1.335,0.98,0.27,0,0,0,0,0,0,0,0,0,0,1,0.92,1,0,0,0,1,0,0,0,0,0.29,1,0.27,1,0,0,0.87,0,0.13,0,0.03,0
1.668,0.98,0.45,0,0,0,0,0,0,0,0.17,0,0,0,0.71,1,0.11,1,0,1,0,0,0,1,0.54,1,0,1,0,0,0.38,0,0.88,0,0,0
2.002,0.98,0.55,0,0,0,0,0,0,0,0.1,0,0,1,1.04,1,0,1,0.08,1,0,0,0.16,1,0.74,1,0.52,1,0,0,1.34,0,1.25,0,0.15,1
2.336,0.93,0.84,0,0,0,0,1,0,0,0.54,1,0.63,1,1.14,0,0,0,0,1,0,0,3.01,0,2.09,1,0.11,0,0,1,0,0,1.31,0,0.32,1
2.669,0.98,0.65,0,0,0,0,0,0.12,0,0.19,0,0.74,0,0,0,0,0,0,1,0,0,0.04,1,0.16,0,0.48,1,0,0,2.47,1,0.93,1,0.07,0
3.003,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.337,0.98,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.33,0,2.49,1,3.33,1,0,1,0.58,0,0,0,0.24,0
3.67,0.98,0,1,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.93,1,5,1,5,1,0,1,1.88,0,0.18,0,0.38,0
4.004,0.98,0,1,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.68,0,2.3,1,4.83,1,0,0,1.96,0,0.39,0,0.18,0
4.338,0.98,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.52,0,3.32,0,0,0,1.6,0,0,0,0.18,0
4.671,0.98,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,5,1,0.3,1,3.98,0,0,0,0.9,1
5.005,0.98,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0.02,0,2.56,1,0,1,4.91,0,0.64,0,0.57,1
5.339,0.98,0,0,0.36,0,0,0,0,0,0,0,0,0,0,1,0.45,1,0,0,3.3,0,5,0,0,0,4.83,1,4.96,1,0,0,0,0,0.23,0
5.672,0.98,0.08,0,0.9,0,0,1,0,0,0,0,0,0,0.03,0,0,0,0,0,0.02,0,5,1,0,0,2.82,1,0,1,4.78,1,0,0,0,0
