Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.98,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31,0,0.19,0,0.03,1
0.334,0.98,0.68,0,0,0,0,0,0.01,0,0.03,0,0,0,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.15,0,0,0
0.667,0.98,1.35,1,0,0,0,1,0.48,0,0.05,0,0,0,0.42,0,0.13,0,0,0,0,0,0,0,0.52,1,0,0,0,0,0.17,0,0.76,0,0,0
1.001,0.98,1.74,1,0,0,0.37,1,0.49,0,0,0,0,0,0.39,0,0.33,0,0,0,0,0,0,1,0.74,0,0,0,0,0,0.39,0,0.91,0,0,0
1.334,0.93,2,1,0,0,0.33,1,0.79,0,0.01,0,0,0,0.63,0,0,0,0,0,0,0,0,1,1.28,0,0.19,1,0,0,0.62,0,1.23,0,0,0
1.668,0.93,2.51,1,0,0,0.14,1,1.08,0,0.1,0,0,0,1.04,0,0,0,0.4,1,0,0,0.06,1,1.89,0,0.13,1,0,0,1.67,0,1.46,0,0,0
2.001,0.93,2.89,1,0,0,0.01,1,1.38,0,0.35,0,0,0,1.11,0,0.07,0,0.62,1,0,0,0,1,1.96,0,0,0,0,0,1.39,0,1.16,0,0,0
2.335,0.98,1.7,1,0,0,0.05,1,1.21,0,0.13,0,0,0,0.21,0,0,0,0,1,0,0,0,1,1.18,0,0,0,0,0,0.45,0,0.98,0,0,1
2.669,0.98,0.92,1,0,0,0,1,0.71,0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.99,0,0.87,0,0,1
3.002,0.98,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.45,0,0.25,1
3.336,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.46,0,0.47,1,0,0
3.669,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0.37,0,0,0
4.003,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.18,0,0,0
4.336,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0.18,0,0,0
4.67,0.98,0,0,0,0,0.01,0,0,0,0,0,0,0,0.24,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0.33,0,0.73,1
5.004,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0.06,0,0.59,0
5.337,0.98,0.02,0,0,0,0,0,0.07,0,0,0,0,0,0.48,0,0.02,0,0,0,0,0,0,0,0.53,1,0.03,0,0,1,1.37,1,0,0,0.85,0
5.671,0.98,0.35,0,0,0,0,0,0.34,0,0,0,0,0,0.71,0,0.01,0,0,0,0,0,0,0,1.09,1,0,0,0,0,1.67,1,0,0,0.65,0
6.004,0.98,0.48,0,0,0,0,0,0.65,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,1.16,1,0.01,0,0,0,1.67,1,0,0,0.94,1
6.338,0.98,0.5,1,0,0,0,0,0.64,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,1.19,1,0.14,0,0,0,1.79,1,0,0,0.66,1
6.672,0.98,0.54,1,0,0,0.28,0,0.52,0,0,0,0,0,1,0,0,0,0.27,0,0,0,0,0,1.36,1,0.16,0,0,0,1.59,1,0,0,0.63,0
7.005,0.98,0.7,1,0,0,0,0,0.76,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,1.42,1,0.19,0,0,0,1.77,1,0,0,1.61,1
7.339,0.98,0.82,1,0,0,0,0,0.66,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,1.42,1,0.16,0,0,0,1.97,1,0,0,1.42,1
