Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.88,0.32,0,0,0,0,1,0.12,0,1.34,1,0,0,0,0,0,0,0,0,0.74,0,1.11,0,0.41,0,0,0,0,0,2.33,1,0.61,0,0,0
0.334,0.98,0.13,0,0.13,0,0.72,0,0,0,0.01,0,0,0,0,0,0,0,0,1,0,0,1.51,0,0.66,0,1.76,1,1.18,0,1.82,1,1.31,0,0,0
0.667,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.001,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.335,0.88,0.18,0,0.47,0,0,0,0.78,0,0.81,0,0.41,0,0,0,0,0,0,1,0.03,0,0.6,0,0.26,0,0.85,1,0,0,2.12,1,1.32,1,0,0
1.668,0.88,0,0,0.14,0,0.02,0,0.08,0,0.83,0,0.63,0,0,0,0,0,0,1,0,0,0.02,1,0.04,1,2.37,1,0,0,2.52,1,2.31,1,0,0
2.002,0.88,0.41,0,0.15,0,0,1,0,0,0.21,0,0,0,0,0,0,0,0,1,0,0,4.34,1,0.3,1,0.99,0,0,1,2.03,1,4.54,0,0,0
2.336,0.98,0.67,0,0,0,0,1,0,0,0,0,0.5,0,0.56,0,0.02,0,0.47,1,0,0,0.9,0,0.45,0,0,0,0,0,0.22,0,0.89,0,0.08,0
2.669,0.98,0.57,1,0,0,0,0,0,0,0,0,0.07,0,0.56,0,0.09,0,0.5,1,0,0,0,0,0.34,0,0,0,0,1,0,0,0.26,0,0.16,1
3.003,0.98,0.74,1,0,0,0,1,0.02,0,0,0,0.54,1,0.47,0,0.02,0,0.53,0,0,0,0,0,0.19,0,0.35,1,0,1,0.29,0,0.42,0,0,0
3.337,0.88,1.23,0,0,0,0,0,0,0,0.02,0,0,0,0.16,0,0,0,0.39,1,0,0,0.02,0,0.3,0,0,0,0,1,0.07,0,0.51,0,0,0
3.67,0.98,0.84,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,1,0,0,0.87,0,0.82,1,0,0,0,0,0.06,0,0.94,1,0,0
4.004,0.77,0.05,0,0.16,0,0,1,0,0,0.22,0,0.8,0,0,0,0,0,0,1,0,0,0.41,0,0.84,1,0.21,0,0.18,0,0.98,0,1.18,0,0.09,1
4.338,0.98,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,1
4.671,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.41,1,0,0,0,0,0.08,0,0,0,0,0,0,0,0.15,0,0,0
5.005,0.98,1.28,1,0,0,0,0,0,0,0,0,0.03,0,0.61,1,0.54,0,0,1,0,0,0,0,1.15,0,0,0,0,0,0.33,0,0.22,0,0.12,1
5.339,0.98,1.52,1,0,0,0.15,0,0.13,0,0,0,0,0,1.11,1,0.62,0,0,0,0,0,0.15,1,0.11,0,0,0,0,0,2.2,0,0.68,0,0.08,1
5.672,0.98,1.3,1,0,0,0,0,0,0,0,0,0.4,1,1.23,1,0.9,0,0,0,0,0,0.11,1,0,0,0.11,1,0,0,2.04,0,0,0,0.04,0
6.006,0.98,1.08,1,0,0,0,0,0,0,0,0,0,0,1.12,1,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0.67,0,0,0
6.34,0.98,1.27,1,0,0,0,0,0,0,0,0,0,0,0.81,1,0.57,0,0,1,0.02,0,0,0,0.68,0,0,0,0,0,1.06,0,0,0,0,0
6.673,0.93,1.27,1,0,0,0,0,0,0,0,0,0,0,1.39,1,1.2,0,0,0,0,0,0,1,1.41,0,0,0,0,0,2.15,0,0.62,0,0,0
7.007,0.98,1.64,1,0,0,0.18,0,0.06,0,0,0,0,0,1.2,1,0.55,0,0,0,0,0,0.52,1,1.38,0,0,0,0,0,1.74,0,0.41,0,0.08,0
7.341,0.88,1.29,1,0,0,0,0,0,0,0,0,0,0,0.26,1,0.01,0,0,1,0.24,0,0,0,0.27,0,0,0,0,0,1.17,0,0.22,0,0,0
7.674,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.008,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.342,0.98,1.14,1,0,0,0,0,0.01,0,0,0,0,0,0.63,1,0.34,0,0,1,0.32,0,0,0,0.82,0,0,0,0,0,0.17,0,0.01,0,0.29,1
8.675,0.98,1.61,1,0,0,0,0,0.49,0,0,0,0,0,1.28,1,1.29,0,0,0,0,0,0,0,1.31,0,0,0,0,0,1.78,0,0.46,0,0.12,0
9.009,0.98,1.13,1,0,0,0,0,0,0,0,0,0,0,0.49,1,0.55,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1.17,0,0.59,0,0.12,1
9.343,0.98,1.4,1,0,0,0,0,0,0,0,0,0,0,0.6,1,0.09,0,0,0,0.06,0,0,0,0,0,0,0,0,0,1.67,0,0.54,0,0.2,1
9.676,0.98,1.35,1,0,0,0.07,0,0,0,0,0,0,0,0.68,1,0.32,0,0,1,0,0,0,1,0.78,0,0,0,0,0,1.46,0,0.47,0,0.26,0
10.01,0.98,1.48,1,0,0,0,0,0,0,0,0,0,0,1,1,1.02,0,0,0,0,0,0,0,0.86,0,0,0,0,0,1.17,0,0.34,0,0.47,1
10.344,0.98,1.51,1,0,0,0,0,0.22,0,0,0,0,0,1.1,1,0.74,0,0,0,0,0,0,1,0.98,0,0,0,0,0,2.13,0,0.27,0,0.28,1
10.677,0.98,1.17,1,0,0,0.43,0,0,0,0,0,0,0,1.74,1,1.78,0,0.03,0,0,0,0.38,1,0.8,0,0,0,0,0,2.04,0,0.99,0,0,0
11.011,0.98,0.87,0,0.26,1,0.42,1,0.05,0,0.04,0,0.04,0,0.52,1,0.12,1,1.27,0,0,0,2.33,1,2.7,1,0,0,1.21,1,1.79,1,0.8,0,0,0
11.345,0.98,0.12,0,0.04,0,1.14,0,0.47,0,1.42,1,1.03,1,0,1,1.07,1,0.5,0,0.01,0,0.32,1,2.69,1,0,0,2.33,0,1.71,0,0.89,0,0,0
11.678,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.012,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.346,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.679,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.013,0.98,0.71,0,0,0,0.19,1,0.4,1,0.45,1,0.41,1,1.2,1,0.51,0,0.8,0,0,0,0,0,2.62,1,0.2,1,2.59,0,0.66,1,1.77,1,0,0
13.347,0.98,0.01,1,0.52,0,0.54,0,0.17,0,0.11,1,0,0,0.45,0,0.08,0,0,0,0.38,0,0.72,0,0.06,0,0.15,0,1.3,0,1.86,0,0.11,0,0,0
13.68,0.77,2.31,1,0,0,0.09,1,0,0,0,0,0,0,0.74,1,0,0,0,0,0.22,0,0.04,0,0.1,0,0,0,0.52,0,0.63,0,0.87,0,0,0
14.014,0.98,1.94,1,0,0,0,1,0,0,0,0,0,0,1.53,1,1.37,1,0,0,0,0,0.32,0,0.02,0,0,0,0,0,0.69,0,1.39,1,0,0
14.348,0.88,1.43,1,0,0,0,1,0,0,0,0,0,0,0.89,1,0.45,0,0,1,0,0,0,0,1,1,0,0,0,0,0.05,0,1.34,1,0,0
14.681,0.93,1.65,1,0,0,0,1,0,0,0,0,0,0,0.79,1,0.41,0,0.02,1,0,0,0,0,0.72,0,0,0,0,0,0.28,0,0.83,0,0.04,0
15.015,0.88,1.88,1,0,0,0,0,0,0,0,0,0,0,0.67,1,0.06,0,0,0,0.05,0,0.11,0,0.14,0,0,0,0,0,0.93,0,0.34,0,0.06,0
15.349,0.98,2.13,1,0,0,0,0,0,0,0,0,0,0,1.38,1,1.06,1,0,0,0.02,0,0,0,0,0,0,0,0,0,1.02,0,0.75,1,0,0
