Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.333,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.667,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.98,1.35,1,0,0,0.22,0,0,0,0.57,0,0.19,0,2.77,1,2.19,1,0.05,1,0,0,0,0,0,0,0,1,0.23,0,2.19,1,1.08,1,0.35,0
1.334,0.98,2.4,1,0,0,0.99,0,0.12,0,0,0,1.31,1,2.62,1,2.74,1,0.14,1,0,0,1.79,1,0,0,0.06,1,1.85,1,1.87,1,1.99,1,0,0
1.667,0.88,2.6,1,0,0,0.48,0,0.34,0,0,0,0.83,1,3.17,1,2.44,1,0.11,1,0.03,0,2.15,1,0,0,0.02,1,1.49,1,2.26,1,2.97,0,0,0
2.001,0.98,1.9,1,0,0,0.91,0,0,0,0,0,0.58,1,2.5,1,2.51,1,0.14,0,0,0,0.73,1,0,0,0.1,1,1.81,1,2.19,1,3.02,0,0,0
2.334,0.88,1.73,1,0,0,0.52,0,0,0,0,0,0.02,1,3.09,1,2.9,1,0,0,0.03,0,2.59,1,0.01,0,0.09,1,2.36,1,2.24,1,4.27,0,0,0
2.668,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.001,0.88,1.43,1,0,0,0.82,0,0.03,0,0.35,0,0,0,1.15,0,0.58,0,0.96,0,0,0,0,1,0.28,0,0,1,2.71,1,2.11,1,4.28,1,0.79,1
3.335,0.98,0.55,0,0,0,0,1,0.11,0,0,0,1.17,1,0,0,0,0,0,1,0,0,0.04,0,0.63,0,0,0,0,0,0.12,0,1.38,0,0,0
3.668,0.98,0.51,0,0,0,0,1,0.02,0,0,0,1.12,1,0,0,0,0,0,1,0,0,0,1,0.47,0,0,0,0.09,0,0,0,0.94,0,0,0
4.002,0.98,0.41,0,0,0,0.05,1,0,0,0,0,0.85,1,0,0,0,0,0,1,0,0,0.04,0,0.35,0,0,0,0,0,0.01,0,0.91,0,0,0
4.335,0.98,0.16,0,0,0,0.16,1,0,0,0,0,0.82,0,0,0,0,0,0,1,0,0,0,0,0.03,0,0,0,0,0,0.74,0,1.44,0,0,0
4.669,0.88,0.35,0,0.01,0,0.43,1,0.12,0,0,0,0,0,1.06,1,0,0,0,1,0,0,0.4,0,0.09,0,0,0,0.08,0,2.52,1,1.77,0,0,0
5.002,0.82,0,0,0,0,0,0,0,0,0.01,0,0,0,0.15,0,0,0,0.03,0,0,0,1.54,0,0,0,0,0,0.22,0,0.86,0,0.19,0,0,0
5.336,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.669,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.003,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.336,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.67,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.003,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.337,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.67,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
