Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.925000012,0,0,0.007986546,0,0,0,0,0,0.158843464,0,0,0,0,0,1.11326404,1,0,0,0.112877242,0,0,0,0,0,0,1,0,0,0,0,0,0,1.313085371,1
0.334,0.925000012,0,0,0,0,0,0,0,0,0,0,0.247129526,1,0.13286179,0,1.156837012,1,0.163489622,1,0,0,0,1,0,0,0.112762889,0,0,1,0,0,0,0,1.28723265,1
0.667,0.925000012,0,0,0,0,0,0,0,0,0,0,0.197184197,1,0.282195679,0,1.170062781,1,0.772330292,1,0,0,0,0,0,0,0.224915034,1,0,0,0,0,0,0,1.311793019,1
1.001,0.925000012,0,0,0,0,0,0,0,0,0,0,0.344989073,1,0,0,1.273151404,1,0.24954622,1,0,0,0,0,0,0,0.107582421,0,0,0,0,0,0,0,1.319077751,1
1.334,0.925000012,0,0,0,0,0,0,0,0,0,0,0.256718091,1,0.346623855,0,0.88271264,1,0.574957034,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.961995481,1
1.668,0.925000012,0,0,0,0,0,0,0,0,0,0,0.157535566,1,0.288027472,0,0.968110092,1,0.258079279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.380619785,1
2.001,0.925000012,0,0,0,0,0,0,0,0,0,0,0.341778397,1,0.253990382,0,1.007247335,1,0,1,0,0,0,0,0,0,0.223334493,0,0,1,0,0,0,0,1.170760516,1
2.335,0.875,0,0,0,0,0,0,0,0,0.241881087,0,0.600373398,1,0.094786651,0,1.145711196,1,0.630133604,1,0.044893952,0,0,0,0,1,0.138157853,1,0,0,0,0,0,0,1.829110742,1
2.669,0.925000012,0,1,0,0,0,0,0,0,0.327695192,0,0,0,1.665564214,1,1.004050515,1,1.46771251,0,0.132784943,0,0,0,0.107120979,1,0.544231892,0,0.718520588,0,0.011099137,0,0,0,0,0
3.002,0.875,0,0,0,0,0,0,0,0,0.246919535,0,0.052423462,1,0.533773924,1,2.078729519,1,0.172872285,0,0.172674053,0,0,0,0,1,0.369131591,1,0,0,0,0,0,0,0.941222827,1
3.336,0.875,0,0,0,0,0,0,0,0,0.002743354,0,0.363397239,1,1.300466309,1,1.850422898,1,0.353618571,0,0.231094201,0,0,0,0,0,0.758049335,1,0,0,0,0,0,0,0.601361097,1
