Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.334,0.875,0.855010412,1,0,0,1.529681893,1,0.196102522,0,0.344431873,0,0.429273508,0,0.301209557,1,4.062250206,1,1.478740042,0,0.237077693,0,0,0,0.245295806,1,0,0,0,0,0,0,0,1,0,1
0.667,0.824999988,0.853273312,1,0,0,1.182807488,1,0.454680976,0,0.198654125,0,0,0,0,1,2.743013446,1,1.678697111,0,0,0,0,0,0.293030996,0,0,0,0,0,0,1,0,1,0,1
1.001,0.875,2.182946606,1,0,0,0.949990997,0,0.519483049,0,0,0,0.125594691,0,1.348850374,1,3.503904559,1,1.437414438,1,0,0,0,1,0.673642626,1,0,0,0,0,0,1,0,1,0,1
1.334,0.875,0.098789255,1,0.87957359,0,3.662350672,1,0.521510368,1,0.862904008,1,2.304153333,1,0,0,1.138868538,1,0,0,1.573322699,1,0.124483052,1,1.813286257,1,1.600797973,1,1.42744391,1,0,0,0,0,0,1
1.668,0.975000024,0.111523327,1,0,0,2.053128553,1,0,0,0,0,1.120880309,1,0.964169584,0,2.593577626,1,0.273828628,0,1.816179193,1,0.594256167,1,0.604165057,1,1.482611629,1,0.072244065,0,0,0,0,0,0.27898191,1
2.001,0.975000024,0,0,0,0,0.913442913,0,0.351898523,0,0,0,0.369249348,1,0.260028175,0,0.084355562,0,0.45171998,1,1.225770001,1,1.67638318,1,0.744928888,1,1.670585191,1,0,0,0,0,0,0,0,0
2.335,0.975000024,0,0,0,0,0,0,1.024564122,0,0,0,0.979531407,1,0.338758282,0,0.610979422,0,1.039615673,1,0.643481326,0,1.919307416,1,0.752837878,1,1.657665775,1,0,0,0,0,0,0,0.358868511,0
2.669,0.975000024,0,0,0,0,0.457069415,0,0.223316465,0,0,0,0.67020226,1,0.671295835,0,0.05960948,0,0.59251665,1,0.344673705,0,1.112909855,1,0.949335917,1,1.375954851,1,0,0,0,0,0,0,0.018784045,0
3.002,0.975000024,1.488085476,1,0,0,0,0,0.301842394,0,0,0,2.397198334,1,1.290142671,0,0.524988189,1,0,0,0.073614717,1,1.726300701,1,4.042833536,1,0.015759392,0,1.717840168,1,0.394979752,0,2.612302132,0,0.13212869,1
3.336,0.875,0,0,0,0,2.016688271,0,1.098365931,0,0.516029351,0,0,0,0.681661272,0,2.023890209,1,0,0,0.552974451,0,0.504545566,1,2.808013649,1,1.646683989,0,0.898538288,1,0,0,0,0,0.05707625,1
3.669,0.975000024,0.253367952,1,0.058146238,0,1.175415463,1,0.003198448,0,0.003343777,0,0,0,1.274418993,1,2.138798693,1,0.579749854,0,0.266921001,0,0,0,0.925410131,1,0.163144536,1,1.254022508,0,0,0,0,0,0,0
