Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.98,0.89,1,0,0,0,0,0,0,0,0,0.04,1,0,0,0,0,0.14,1,0,0,0,0,0,0,0,0,0,0,0.29,1,0.13,1,2.02,1
0.334,0.98,0.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0.09,1,0.13,1,2.31,1
0.667,0.98,0.88,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0.34,1,0.11,1,1.63,1
1.001,0.98,0.99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.18,1,0,0,0,0,0,0,0,0,0,0,0.18,1,0.46,1,1.72,1
1.335,0.98,1.05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,1,0,0,0,0,0,0,0,0,0,0,0.17,0,0.18,1,1.77,1
1.668,0.98,1.18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.16,1,0,0,0,0,0,0,0,0,0,0,0.32,1,0.36,1,1.84,1
2.002,0.98,0.86,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.34,1,0,0,0,0,0,0,0,0,0,0,0.11,0,0.43,1,1.94,1
2.336,0.98,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,1.66,1
2.669,0.98,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3,1,0,0,0,0,0,0,0,0,0,0,0.19,0,0.36,1,1.81,1
3.003,0.98,1.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.24,0,0.26,1,1.96,1
3.337,0.98,1.08,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14,1,0,0,0,0,0,0,0,0,0,0,0.63,1,0.59,1,1.93,1
3.67,0.98,1.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,1,0,0,0,0,0.36,1,0.43,1,1.88,1
4.004,0.93,0.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,1,0,0,0,0,0,0,0,0,0,0,0.82,1,0.66,1,2.29,1
4.338,0.98,0.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,1,0,0,0,0,0,0,0,0,0,0,1.66,1,1.7,1,2.22,1
4.671,0.93,1.21,1,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0,0,0,2.43,1,1.83,1,1.98,1
5.005,0.98,0.92,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,1,0,0,2.42,1,1.26,1,1.7,1
5.339,0.98,1.24,1,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0.5,1,0,0,2.29,1,1.68,1,0.9,1
5.672,0.98,0.88,1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.61,1,0,0,1.83,1,1.24,1,1.71,1
6.006,0.98,0.74,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.07,1,0.16,1,0,0,1.84,1,0.51,1,2.1,1
6.34,0.93,0.42,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.02,0,0,0,0,0,0.23,1,0.04,1,0,0,1.67,1,0.43,1,2.03,1
6.673,0.98,1.48,1,0,0,0.62,1,0,0,0,0,0.83,1,0,0,0,0,0.1,1,0,0,0,0,0.47,1,0.19,1,0,0,0.61,1,0.56,1,1.97,1
7.007,0.98,1.9,1,0,0,0.79,1,0,0,0,0,0.42,1,0,0,0,0,0.05,0,0,0,0,0,0.86,1,0,0,0,0,0.1,1,0.66,1,1.1,1
7.341,0.98,1.2,1,0,0,0.03,1,0.09,0,0.08,0,0.94,1,0.47,0,0,0,0,0,0.15,0,0,1,1.33,1,0,1,0,0,0,0,0.73,0,0.46,1
7.674,0.98,0.63,1,1,0,0.98,1,0.89,0,0.06,0,0.38,0,0,0,0.13,0,0,0,0.05,0,0.46,0,0.55,1,0,0,0.09,0,0.45,0,0,0,0,0
8.008,0.98,1.03,1,0.68,0,0.06,1,0.2,0,0,0,0,0,0.1,0,0.59,1,0,0,0,0,0.76,0,1.52,1,0.52,1,0,0,0.64,0,0.62,0,0,0
8.342,0.98,1.18,0,0.81,0,1.46,1,0.33,0,0,0,1.05,0,0.32,0,0.87,1,0.01,0,0,0,0.01,0,0.35,1,0.31,0,0,0,0.27,0,0,0,0.06,0
8.675,0.98,1.62,1,0.73,0,0.81,1,0.83,0,0.05,0,1.05,1,0.61,0,1.17,1,0,0,0,0,0.11,1,0.33,1,0,0,0,0,0.23,0,0.09,0,0.02,0
9.009,0.98,1.88,1,1.16,0,1.59,1,1.1,0,0.14,0,0.67,1,1.08,0,1.09,0,0,0,0.1,0,0.12,1,0.55,1,0,0,0,0,0.12,0,0,0,0.05,0
9.343,0.98,1.01,0,0.94,0,1.85,1,0.79,0,0.21,0,0.76,1,0.26,0,0.25,0,0,0,0.04,0,0.11,1,0.33,1,0.11,0,0,0,0.08,0,0,0,0.22,0
9.676,0.98,0.77,0,0.61,0,1.77,1,0.42,0,0.11,0,0.68,1,0.2,0,0.25,0,0,0,0,0,0.3,1,0.29,1,0.15,0,0,0,0.15,0,0,0,0,0
10.01,0.98,0.94,0,0.53,0,1.01,1,0.71,0,0.11,0,1.36,1,0.72,0,0.54,0,0,0,0.11,0,0.08,1,0.39,1,0,0,0,0,0.26,0,0.45,0,0,0
10.344,0.98,0.67,0,0.35,0,1.48,1,0.53,0,0.36,0,0.7,1,0.66,0,0.36,0,0,0,0,0,0.28,1,0.53,1,0,0,0,0,0.78,1,0.24,0,0.04,0
