Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.975000024,0.096914808,0,0,0,0,0,0,0,0,0,0,0,0.182514332,0,0.039408509,0,0.018962713,1,0.321177742,0,0.282068058,0,0.44780748,0,0.055210596,0,0,1,0,0,0,0,1.130190408,1
0.334,0.975000024,0.353027801,1,0,0,0.399863836,0,0,0,0,0,0.186694097,0,0.291571459,0,0,0,0.096735779,1,0.52836543,0,0.241502534,0,0.234786541,0,0.123316494,0,0,0,0,0,0,0,1.178581079,1
0.667,0.975000024,0.335901509,1,0,0,0.308805376,1,0,0,0,0,0.189726979,0,0.421218033,0,0,0,0,1,0.680137628,0,0.27882399,0,0,0,0,0,0,0,0,0,0,0,1.550817932,1
1.001,0.975000024,0.438427088,1,0,0,0,0,0,0,0,0,0.361807568,0,0.467661309,0,0,0,0.029538464,1,0.747723086,0,0.280957469,0,0,0,0,0,0,1,0,0,0,0,1.624976572,1
1.334,0.975000024,0.330996024,1,0,0,0.177045213,0,0,0,0,0,0.26466692,0,0.47224961,0,0,0,0,1,0.628051836,0,0.084483798,0,0,0,0.053994722,0,0,0,0,0,0,0,1.551937607,1
1.668,0.975000024,0.169231719,0,0,0,0.222936099,0,0,0,0,0,0.3647482,0,0.508396504,0,0,0,0.310972095,1,0.66309895,0,0.332899955,0,0.314280527,0,0,0,0,0,0,0,0,0,1.446867715,1
2.001,0.975000024,0.244927128,1,0,0,0,0,0,0,0,0,0.270872317,0,0.282650756,0,0,0,0,1,0.381417651,0,0.460010285,0,0,0,0,0,0,1,0,0,0,0,1.23210249,1
2.335,0.975000024,0.339125169,1,0,0,0,0,0,0,0,0,0.528408782,0,0.562634633,0,0,0,0,1,0.671108001,0,0.025868368,0,0,0,0,0,0,0,0,0,0,0,1.707765567,1
2.669,0.975000024,0.327591451,1,0,0,0.091017414,0,0,0,0,0,0.649062366,0,0.524878769,0,0,0,0,1,0.258552461,0,0.133854738,0,0,0,0,0,0,1,0,0,0,0,1.79382937,0
3.002,0.975000024,0,0,0,0,0,0,0,0,0,0,0.308889765,0,0.700471433,0,0.587663708,1,0,1,0.8568817,0,0.064163132,0,0,0,0.082613978,0,0,0,0,0,0,0,0.926693517,0
3.336,0.975000024,0,0,0,0,0.333536867,0,0,0,0,0,1.102283503,1,0.796262368,0,0.306876494,1,0,1,0.836828777,0,0.103012909,0,0,0,0,0,0,0,0,0,0,0,0.830402306,0
3.669,0.875,0.189198808,0,0.149416775,0,0,0,0.034927413,0,0.239135175,0,1.504743668,1,0.792750862,0,0,1,0,1,0.947655584,0,0,0,0.979699186,1,0.540940161,1,0,0,0,0,0,0,0.677564341,1
4.003,0.975000024,0.486589267,0,0.162852054,0,0.301730412,1,0,0,1.0741256,0,1.629476336,1,0.723390553,1,0.897318569,1,0,0,0.619028115,0,0.595506338,1,0.468210694,1,0.470646845,1,0,1,0,0,0,0,0,1
4.336,0.975000024,0.362354665,0,0.483833371,0,0,0,0,0,0.961618971,0,1.415781646,1,1.177200348,1,0.10192106,1,0,0,0.881810749,0,0.024173553,0,0.176807824,0,0,1,0,1,0,0,0,0,0.329860022,1
