Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.975000024,0,0,0,0,0,1,0,0,0,0,0.754246799,0,1.145355268,1,0.437478637,1,0.217605572,1,0,0,0,0,0,0,0.810000064,1,0,0,0,0,0,0,0,1
0.334,0.975000024,0.122885015,0,0,0,0,0,0,0,0,0,0.55242469,0,1.43200202,1,0.422932664,1,0.024339445,1,0,0,0,0,0,0,0.851119851,1,0,0,0,0,0,0,0.369900661,1
0.667,0.925000012,0.058642242,0,0,0,0,1,0,0,0,0,0.38191361,0,1.311952809,1,0.476563855,1,0.570954303,1,0,0,0,0,0,0,1.119212463,1,0,0,0,0,0,0,0.251547444,1
1.001,0.975000024,0,0,0,0,0,1,0,0,0,0,1.075298066,1,1.501733138,1,0.452620461,1,0.326567642,1,0,0,0,0,0.043450743,0,0.529305478,1,0,0,0,0,0,0,0.493869727,1
1.334,0.975000024,0,0,0,0,0,0,0,0,0,0,0.685970403,1,1.264290454,1,0.830243462,1,0.228178692,1,0,0,0,0,0,0,0.598042407,1,0,0,0,0,0,0,0.188081836,1
1.668,0.975000024,0,0,0,0,0,0,0,0,0,0,0,0,1.245226244,1,0.527998504,1,0,1,0,0,0,0,0,0,0.658017711,1,0,0,0,0,0,0,0.216984352,1
2.001,0.975000024,0,0,0,0,0,1,0,0,0,0,0.088298642,0,1.26452305,1,0.137629643,1,0.120096244,1,0,0,0,0,0,0,0.969248453,1,0,0,0,0,0,0,1.141279399,1
2.335,0.975000024,0,0,0,0,0,0,0,0,0,0,0,0,1.131384096,0,0.767973282,1,0.079105674,1,0,0,0,1,0,0,0.388727717,1,0,0,0,0,0,0,0.197030839,1
2.669,0.975000024,0,0,0,0,0,0,0,0,0,0,0.595245504,0,1.535538275,1,0.514084018,1,0.481015583,1,0,0,0,0,0.055181054,0,0.321782449,0,0,0,0,0,0,0,0.480308118,1
3.002,0.975000024,0.376428633,0,0,0,0.604340121,1,0,0,0,0,0,0,0.641317958,1,1.969401627,1,0.999400195,1,0,0,0,0,0.181008562,1,0.099539156,0,0,0,0,0,0,0,0.71107571,1
3.336,0.975000024,0,0,0,0,0,0,0,0,0,0,0.169674817,0,0.899927012,1,0.064819884,1,0.279005402,1,0,0,0,1,0.490493332,0,0.219556985,0,0,0,0,0,0.289315668,0,0.208849617,1
3.669,0.975000024,0.104442065,0,0,0,0,1,0,0,0,0,0.382090974,0,1.310095115,1,0.264895864,1,0,1,0,0,0.034262513,0,0.248225911,0,0.562038299,1,0,0,0,0,0.299073707,0,0.148039793,1
4.003,0.975000024,0.014283708,0,0,0,0,0,0,0,0,0,0,0,1.657411271,1,0.716111668,1,0.157656215,1,0,0,0,0,0.087508046,0,0.487073094,0,0,0,0,0,0.369349574,0,0.612989655,1
4.336,0.975000024,0,0,0,0,0,0,0,0,0,0,0.064009042,0,1.701179383,1,1.194129482,1,0.253438792,1,0,0,0,0,0.143332272,0,0.479760813,1,0,0,0,0,0,0,0.359607732,1
4.67,0.975000024,0.147552115,0,0,0,0,1,0,0,0,0,0.272065121,0,1.575119215,1,0.794549565,1,0.337225922,1,0,0,0,0,0.175432478,0,0.294733703,0,0,0,0,0,0.412891495,1,0.163761612,1
5.004,0.875,0.222194122,0,0,0,0,0,0,0,0,0,0.256725535,0,1.110226929,1,0.60097296,1,1.292142106,1,0,0,0,0,0,0,0,0,0.017749472,0,0,0,0,0,0.464440258,0
5.337,0.925000012,0.665501877,0,0,0,0,1,0,0,0,0,0,0,1.208140212,1,0,0,0.235736349,1,0,0,0.009567921,0,0,0,0,0,0,0,0,0,0,0,1.204321775,1
5.671,0.975000024,0.215379984,0,0,0,0,0,0,0,0,0,0,0,1.891695847,1,0.522044429,1,0,1,0,0,0.313740361,0,0.114387226,0,0.2290739,0,0,0,0,0,0.277210734,0,0,1
6.004,0.975000024,0.340733292,0,0,0,0,0,0,0,0,0,0,0,1.749465674,1,0.449851988,1,0.245220086,1,0,0,0.173403735,1,0.093593666,0,0.7317453,1,0,0,0,0,0,0,0.241541217,1
6.338,0.975000024,0.479666468,0,0,0,0,0,0,0,0,0,0,0,1.724121392,1,0,1,0.618984798,1,0,0,0.009841408,1,0.112448385,0,0.336888447,0,0,0,0,0,0.226842555,0,0.366055487,1
6.671,0.875,0.31517007,0,0,0,0,1,0,0,0,0,0,0,1.599460671,0,0.24206305,0,0.914074802,1,0,0,0,0,0,0,0,0,0.10934592,0,0,0,0,0,0.474111295,1
7.005,0.824999988,1.042613007,1,0,0,0,0,0,0,0,0,0,0,1.274691943,0,0.698356546,0,1.034892973,1,0,0,0,0,0,0,0,0,0.159636248,0,0,0,0,0,0.027479866,0
7.339,0.875,0.875793696,0,0,0,0,0,0,0,0,0,0,0,1.145992697,0,0.683441431,0,0.932048903,1,0,0,0,0,0,0,0,0,0.0440152,0,0,0,0,0,0,0
7.672,0.975000024,0.55239619,0,0,0,0,0,0,0,0,0,0,0,2.170893162,1,0.699286148,1,0.03930487,1,0,0,0,0,0,0,0,0,0,0,0,0,0.366564794,0,0.763639866,1
8.006,0.975000024,0.649617456,1,0,0,0,0,0,0,0,0,0,0,2.187376334,1,0.824581549,1,0.09497485,1,0,0,0,0,0,0,0,0,0,0,0,0,0.368291177,0,0.292866038,1
8.339,0.975000024,0.778803277,1,0,0,0,0,0,0,0,0,0,0,1.978157386,1,0.702280436,1,0.271291597,1,0,0,0,0,0.011479161,0,0.104229198,0,0,0,0,0,0.62442264,0,0.633427781,1
8.673,0.975000024,1.086579368,1,0,0,0,0,0,0,0,0,0,0,2.230094611,1,1.007525257,1,0.659137741,1,0,0,0,0,0,0,0.69314999,1,0,0,0,0,0.055647788,0,0.201423674,1
9.007,0.975000024,0.550692122,0,0,0,0,0,0,0,0,0,0,0,2.202770352,1,0.633699466,1,0.190841867,1,0,0,0,0,0,0,0.220089497,1,0,0,0,0,0.771678911,1,0.697455028,1
9.34,0.975000024,0.683775416,0,0,0,0,0,0,0,0,0,0,0,2.328455133,1,0.388076941,1,0.199603576,1,0,0,0,0,0.022519246,0,0,0,0,0,0,0,0.640910887,1,0.135185065,1
9.674,0.975000024,0.931970176,1,0,0,0,1,0,0,0,0,0,0,2.214055556,1,0.900397777,1,0.143828881,1,0,0,0,0,0,0,0.097226571,0,0,0,0,0,0.76227355,1,0.526198861,1
10.007,0.975000024,0.790157472,1,0,0,0,0,0,0,0,0,0,0,1.960817407,1,0.356862167,1,0.011488369,1,0,0,0,0,0,0,0,0,0,0,0,0,0.474838,0,0.313334654,1
10.341,0.975000024,0.637750267,1,0,0,0,0,0,0,0,0,0,0,2.212419485,1,1.021006109,1,0.117764781,1,0,0,0,0,0,0,0,0,0,0,0,0,0.433141935,0,0.900424617,1
10.674,0.975000024,0.920323259,1,0,0,0,0,0,0,0,0,0,0,2.382353747,1,0.543132352,1,0,1,0,0,0,0,0.101028924,0,0,0,0,0,0,0,0,0,1.037140074,1
11.008,0.975000024,0.782503071,1,0,0,0,1,0,0,0,0,0,0,2.33692614,1,0.528047992,1,0.198503252,1,0,0,0,0,0,0,0.034301463,0,0,0,0,0,0.016419654,0,0,1
11.342,0.975000024,1.424171689,1,0,0,0,0,0,0,0,0,0,0,2.55046832,1,0.602713419,1,0.01199712,1,0,0,0.215742912,1,0.030335253,0,0.566046154,1,0,0,0,0,0.182868445,0,0.661951295,1
11.675,0.975000024,1.376562528,1,0,0,0,1,0,0,0,0,0,0,2.734676781,1,0.536843598,1,0.47884543,1,0,0,0,0,0,0,0.127910208,0,0,0,0,0,0.571935296,1,0.902838628,1
12.009,0.975000024,1.390908359,1,0,0,0,1,0,0,0,0,0,0,2.402066044,1,0.762287965,1,0.149993995,1,0,0,0,0,0,0,0,0,0,0,0,0,0.535950486,0,0.995463538,1
12.342,0.975000024,0.89275255,0,0,0,0,0,0,0,0,0,0,0,2.438383866,1,0.905087824,1,0.065073854,1,0,0,0.47739505,1,0.484040942,0,0.285045494,0,0,0,0,0,0.287362136,0,0.473682442,1
12.676,0.975000024,0.618421485,0,0,0,0,1,0,0,0,0,0,0,2.172154038,1,0.354346639,1,0.129180756,1,0,0,0.171406537,1,0.164984015,0,0.693671833,1,0,0,0,0,0.282857009,0,0.099049051,1
13.009,0.975000024,0.042173344,0,0,0,0,1,0,0,0,0,0.452881697,0,2.03128929,1,1.287603261,1,0,1,0,0,0.143268551,0,0,0,0.529433243,1,0,0,0,0,0.146970254,0,0,1
13.343,0.975000024,0,0,0,0,0,1,0,0,0,0,0.004146448,0,1.856705329,1,1.104732708,1,0.074441065,1,0,0,0.273649429,0,0.174858025,0,0.644324926,1,0,0,0,0,0,1,0,1
13.677,0.975000024,0,0,0,0,0,1,0,0,0,0,0.033650077,0,1.562409357,1,0.995372338,1,0,1,0,0,0,0,0,0,0.494439569,1,0,0,0,0,0,0,0,1
14.01,0.975000024,0,0,0,0,0,0,0,0,0,0,0.105198601,1,1.551903987,1,0.949829227,1,0,0,0,0,0,0,0,0,0.594985905,1,0,0,0,0,0,1,0.040161777,1
14.344,0.975000024,0,0,0,0,0,0,0,0,0,0,0,0,1.352685237,1,0.260341402,1,0.263005553,1,0,0,0,0,0,0,0.656423678,1,0,0,0,0,0,0,0.362934573,1
14.677,0.925000012,0.438909551,1,0,0,0.384962892,0,0,0,0,0,0,0,1.464141674,1,1.797009307,1,0.354465312,1,0,0,0,0,0.376785411,1,0,1,0,0,0,0,0,0,0.396812621,1
15.011,0.975000024,0.656357841,0,0,0,0,0,0,0,0,0,0,0,1.0045516,1,1.344496927,1,0,0,0,0,0,0,0.638639376,1,0,0,0,0,0,0,0,0,0.14007224,1
15.344,0.975000024,0.321549192,0,0,0,0,0,0,0,0,0,0,0,1.01579039,1,1.351474558,1,0.065569456,1,0,0,0,0,0.432078093,1,0,0,0,0,0,0,0,0,0.576721011,1
15.678,0.975000024,0.986274158,1,0,0,0,0,0,0,0,0,0,0,1.182540334,1,1.434663923,1,0.847317612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092255407,1
16.012,0.975000024,0,0,0,0,0,0,0,0,0,0,0.263080851,0,1.220739408,1,1.081584372,1,0,1,0,0,1.080598457,1,0.542539963,1,1.512904729,1,0,0,0,0,0.446675119,0,0,1
16.345,0.975000024,0.93435233,1,0,0,0.442914786,0,0,0,0,0,0,0,1.558380971,1,2.047881832,1,0.44763243,0,0,0,0,0,0.641227255,1,0,0,0,0,0,0,0,0,0.131463771,1
16.679,0.975000024,0,0,0,0,0,0,0,0,0,0,0.411086865,1,1.603816732,1,0.465888246,1,0.078630407,1,0,0,0,0,0,0,0.662208745,1,0,0,0,0,0,0,0.908563615,1
17.012,0.975000024,0,0,0,0,0,0,0,0,0,0,0.737174083,1,1.443060567,1,0.55162653,1,0,1,0,0,0,1,0,0,0.592178709,1,0,0,0,0,0,0,0.76532112,1
17.346,0.975000024,0.094974645,0,0,0,0,0,0,0,0,0,0.418040885,1,1.743692296,1,0.756059425,1,0,1,0,0,0,1,0,0,0.897550587,1,0,1,0,0,0,0,0.678383762,1
17.679,0.975000024,0,0,0,0,0,0,0,0,0,0,0,1,1.627341492,1,0.474936524,1,0.082920738,1,0,0,0.164443381,1,0,0,0.540454837,1,0,0,0,0,0,0,1.2066237,1
18.013,0.975000024,0,0,0,0,0,0,0,0,0,0,0.241292874,1,1.739383832,1,1.021783337,1,0.214201164,1,0,0,0.00750746,1,0,0,0.860923959,1,0,0,0,0,0,0,0.855136095,1
18.347,0.975000024,0,0,0,0,0,0,0,0,0,0,0.244672661,1,1.373392755,1,0.568147446,1,0.189513487,1,0,0,0.012503758,1,0,0,0.558552419,1,0,0,0,0,0,0,0.707522951,1
18.68,0.975000024,0.096227237,0,0,0,0,0,0,0,0,0,0.229041094,1,1.630276685,1,0.970279276,1,0.056131751,1,0,0,0,1,0,0,0.595102861,1,0,0,0,0,0,0,0.674247249,1
19.014,0.975000024,0,0,0,0,0,0,0,0,0,0,0.10670573,1,1.088140299,1,0.634136926,1,0,1,0,0,0,1,0,0,0.548798059,1,0,0,0,0,0,0,0.633786465,1
19.347,0.975000024,0,0,0,0,0,0,0,0,0,0,0,0,1.335696188,1,0.404155837,1,0.071414237,0,0,0,0.047651175,0,0,0,0.218819039,1,0,0,0,0,0,0,0.792716097,1
19.681,0.975000024,0,0,0,0,0,0,0,0,0,0,0.351901335,1,1.45170085,1,0.709723603,1,0,1,0,0,0,1,0,0,0.454603155,1,0,0,0,0,0,0,0.221490917,1
20.014,0.975000024,0.159702153,0,0,0,0,1,0,0,0,0,0,1,1.516244269,1,0.590424051,1,0.086392183,1,0,0,0.094385622,1,0,0,0.582101782,1,0,0,0,0,0,0,0.688975269,1
20.348,0.975000024,0,0,0,0,0,0,0,0,0,0,0.306214484,1,1.316225362,1,0.876385026,1,0,1,0,0,0.086235872,0,0,0,0.714386993,1,0,1,0,0,0,0,0.844272903,1
20.682,0.975000024,0,0,0,0,0,0,0,0,0,0,0,0,1.237713357,1,1.186013586,1,0,0,0,0,0.177218094,1,0,0,0.572220976,1,0,0,0,0,0,0,1.040120313,1
21.015,0.975000024,0,0,0,0,0,0,0,0,0,0,0,1,1.237611455,1,0.457980312,1,0.029814139,0,0,0,0.20589183,1,0,0,0.189367816,1,0,0,0,0,0,0,0.645137519,1
21.349,0.975000024,0,0,0,0,0,1,0,0,0,0,0,0,0.743885046,1,0.53698494,1,0.272499764,0,0,0,0.147407385,1,0,0,0.644423181,1,0,0,0,0,0,0,0.547121326,1
21.682,0.975000024,0,0,0,0,0,0,0,0,0,0,0,1,1.188337412,1,0.683968591,1,0,1,0,0,0.435357947,1,0,0,0.306119528,1,0,0,0,0,0,0,0.653524836,1
22.016,0.975000024,0,0,0,0,0,0,0,0,0,0,0,1,1.355429081,1,0.865122025,1,0,1,0,0,0.255136025,0,0,0,0.278427119,1,0,0,0,0,0,0,0.801269209,1
22.35,0.975000024,0.424574577,0,0,0,0,0,0,0,0,0,0,1,1.7190901,1,0.956411317,1,0,1,0,0,0.2366652,1,0,0,0.328539704,1,0,0,0,0,0,0,0.977719547,1
22.683,0.975000024,0.42491058,0,0,0,0,0,0,0,0,0,0,0,0.926266663,1,0.253196712,1,0.073874648,1,0,0,0.320531392,1,0,0,0.617604995,1,0,0,0,0,0,0,1.445023931,1
23.017,0.925000012,0.284840326,0,0,0,0,0,0,0,0,0,0,1,0.919659461,1,0.291160356,1,0.007233308,1,0,0,0.243762026,0,0,0,0.758714233,1,0,0,0,0,0,0,0.816339427,1
23.35,0.925000012,0.359923867,0,0,0,0,0,0,0,0,0,0.179169205,1,0.945480557,1,0.44711085,1,0.153971391,1,0,0,0.278685866,1,0.007518516,0,0.680191353,1,0,0,0,0,0,0,0.754954967,1
23.684,0.925000012,0.167571947,0,0,0,0,0,0,0,0,0,0.10587964,0,0.784683572,1,0.070922105,1,0.114428674,1,0,0,0.197180461,1,0,0,0.336297723,1,0,0,0,0,0,0,0.154506293,1
24.017,0.925000012,0,0,0,0,0,0,0,0,0,0,0.118665184,0,0.742637796,1,0.03421793,0,0.046343727,1,0,0,0.327873778,1,0.029986318,0,0.534676187,1,0,0,0,0,0,0,0.616378129,1
24.351,0.975000024,0.87958396,1,0,0,0.692263777,0,0,0,0,0,0,0,1.56049171,1,0.738865341,0,0.922507671,0,0,0,0.659753325,0,1.860962852,1,0,0,0.359675797,0,0,0,0.373628132,0,0.05828746,1
24.685,0.975000024,0.681464064,1,0,0,0,0,0,0,0,0,0,0,1.755952937,1,1.502950175,1,1.13190852,0,0,0,0.813103389,0,2.086705089,1,0,0,0.538249548,0,0,0,0,0,0,1
25.018,0.975000024,1.056844285,1,0,0,0.394454598,0,0,0,0,0,0,0,1.785599802,1,1.208070521,0,0.835482051,1,0,0,0.93549486,1,2.723299573,1,0,0,0.86851843,0,0,0,0.07540261,0,0,1
25.352,0.975000024,0.126489757,0,0,0,0,0,0,0,0,0,0.006642917,0,0.919865956,1,0.007503871,1,0.206189567,1,0,0,0.061707212,1,0,0,0.7051775,1,0,1,0,0,0,0,0.985539645,1
25.685,0.925000012,0.090943132,0,0,0,0,0,0,0,0,0,0.0880634,0,0.814627728,1,0.275402779,0,0.279073855,0,0,0,0.040917843,1,0,0,0.661225437,1,0,0,0,0,0,0,0.802866784,1
26.019,0.975000024,0,0,0,0,0,0,0,0,0,0,0,0,0.85892408,1,0,1,0.545794556,1,0,0,0,1,0.096564796,0,0.621963492,1,0,0,0,0,0,0,1.029117721,1
26.352,0.925000012,0.198821669,0,0,0,0,0,0,0,0,0,0.106509956,0,1.191435271,1,0.356252245,1,0.886538692,1,0,0,0.554903823,1,0,0,0.251977759,1,0,0,0,0,0,0,1.195338172,1
26.686,0.925000012,0.043179364,0,0,0,0,0,0,0,0,0,0,0,1.006021009,1,0.255126571,1,0.21661086,1,0,0,0.158702451,1,0.35697492,0,0.836453664,1,0,0,0,0,0,0,1.101831778,1
27.02,0.925000012,0.124037501,0,0,0,0,0,0,0,0,0,0.154667562,1,0.96252377,1,0.265164416,1,0.038369597,1,0,0,0.425574433,1,0.390892312,1,0.296433649,1,0,0,0,0,0,0,0.870354448,1
27.353,0.925000012,0,0,0,0,0,0,0,0,0,0,0,0,0.580707187,1,0.097669967,1,0.570815132,1,0,0,0.407895288,1,0,0,0.784109092,1,0,0,0,0,0,0,0.83643154,1
27.687,0.925000012,0,0,0,0,0,0,0,0,0,0,0,0,0.961873556,1,0.594451735,1,0.663972491,1,0,0,0,1,0,0,0.14192317,1,0,0,0,0,0,0,0.097339369,1
28.02,0.925000012,0,0,0,0,0,0,0,0,0,0,0,0,0.842322281,1,0.400921005,1,0.563750533,1,0,0,0,1,0,0,0.222521192,1,0,0,0,0,0,0,0.551740093,1
28.354,0.975000024,0,0,0,0,0,0,0,0,0,0,0,0,0.504405577,1,0,1,0,1,0,0,0.108321801,1,0.231927728,0,0.610974004,1,0,0,0,0,0,0,0.119325009,1
28.687,0.975000024,0,0,0,0,0,0,0,0,0,0,0,1,1.009218583,1,0.080189753,1,0,1,0,0,0.281889292,1,0,0,0,1,0,0,0,0,0,0,0.908491932,1
29.021,0.975000024,0.280212054,0,0,0,0,0,0,0,0,0,0,0,1.241423006,1,0.750572241,1,0.294083701,1,0,0,0.107701983,1,0,0,0.22571732,1,0,0,0,0,0,0,0.993485952,1
29.355,0.975000024,0,0,0,0,0,0,0,0,0,0,0,1,0.911091999,1,0,1,0.178465275,1,0,0,0.739992069,1,0.292104769,0,0.610750602,1,0,0,0,0,0,0,0.874433389,1
29.688,0.975000024,0,0,0,0,0,0,0,0,0,0,0,1,1.063626328,1,0,1,0,1,0,0,0.31134229,1,0.085820842,0,0.204179169,1,0,0,0,0,0,0,1.613706937,1
30.022,0.975000024,0,0,0,0,0,0,0,0,0,0,0,1,0.849582922,1,0.551384907,1,0.101379309,1,0,0,0,0,0,0,0.494042527,1,0,0,0,0,0,0,1.044763078,1
30.355,0.975000024,0,0,0,0,0,0,0,0,0,0,0.023533844,1,1.112477289,1,0.551174834,1,0.059539442,1,0,0,0,1,0,0,0.139996307,1,0,0,0,0,0,0,0.756802699,1
30.689,0.975000024,0,0,0,0,0,0,0,0,0,0,0,0,0.998479741,1,0.251553181,1,0,1,0,0,0.241461721,1,0,0,0.562593341,1,0,0,0,0,0,0,0.707088789,1
31.022,0.975000024,0,0,0,0,0,0,0,0,0,0,0,1,0.823944458,1,0.499474253,1,0.408812485,1,0,0,0.320952182,1,0,0,0.441157662,1,0,0,0,0,0,0,1.030639326,1
31.356,0.975000024,0,0,0,0,0,0,0,0,0,0,0.150656001,1,1.273605252,1,0.727357511,1,0.245420608,0,0,0,0.287049585,1,0,0,0.149834146,1,0,0,0,0,0,0,1.048806015,1
31.69,0.975000024,0.04578927,0,0,0,0,0,0,0,0,0,0,0,0.718299967,1,0.434045502,0,0.1276112,1,0,0,0.27919096,1,0,0,0.622188939,1,0,0,0,0,0,0,1.559714883,1
