Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.925000012,0.257534536,1,0,0,0,0,0,0,0.274536172,1,0.416692245,0,0.047368455,1,1.475729546,1,1.787963231,1,0.498767552,1,0,0,0.043146487,1,0.17068672,1,0,1,0,1,0,0,1.848683876,1
0.334,0.975000024,0,1,0,0,0,0,0,0,0.181578486,1,0.377562411,1,0,1,1.981129854,1,0.784418851,1,0.321451833,0,0,0,0.713482258,1,0,1,0,0,0,1,0,0,2.284530266,1
0.667,0.975000024,0.252010621,1,0,0,0,0,0,0,0.314732496,1,0.717792898,1,0.373640595,1,2.23645011,1,0.722181096,0,0.885359949,1,0.125372919,0,0.147608299,0,0,0,0,1,0,0,0,0,1.937161977,1
1.001,0.925000012,0.236394781,0,0,0,0,0,0,0,0.443792297,1,0.750429982,1,0.229881779,1,2.189738215,1,0.648224484,1,0.04366586,0,0,0,0,0,0.982865799,1,0,1,0,1,0,0,2.049284558,1
1.334,0.975000024,0.106071085,0,0,0,0,0,0,0,0.309198396,1,0.477495724,1,0.359558731,1,2.379279105,1,0.943620438,1,0.087301602,0,0,0,0.371469252,1,0.79214732,1,0,0,0,1,0,0,1.904438294,1
1.668,0.975000024,0,0,0,0,0,0,0,0,0.393968924,1,0.770121389,1,0.414259731,1,2.343397521,1,0.387873932,1,0,0,0,0,0.779803431,1,0.681055032,1,0,1,0.2064422,1,0,0,1.532427256,1
2.001,0.975000024,0,0,0,0,0,0,0,0,0.341705427,1,0.724826462,1,0.671876212,1,2.012499784,1,0.444290563,1,0.0524827,0,0,0,0.682994116,1,1.352666283,1,0,1,0,1,0,0,1.563416786,1
2.335,0.975000024,0,0,0,0,0,0,0,0,0.393059642,1,1.074090989,1,0.564352428,1,1.99752333,1,0.730820094,1,0.073107315,0,0,0,1.570970643,1,0.858918862,1,0,1,0,0,0,0,0.722671642,1
2.669,0.975000024,0,0,0,0,0,0,0,0,0.30700194,1,0.910642934,1,0.065508986,0,1.503029073,1,0.301083606,1,0.109009438,0,0,0,1.208194647,1,0.580360879,1,0,1,0,0,0,0,1.603472996,1
3.002,0.975000024,0,0,0,0,0,0,0,0,0.133853019,0,0.939114572,1,0.567649864,1,1.942712811,1,0.182646623,1,0,0,0,0,1.101531155,1,1.062575873,1,0,1,0,1,0,0,1.03496954,1
3.336,0.975000024,0,0,0,0,0,0,0,0,0.246892018,0,1.421498905,1,0.544138863,1,1.754143983,1,0.268612189,1,0,0,0,0,1.449842604,1,0.862919126,1,0,1,0,0,0,0,1.383656182,1
3.669,0.975000024,0,0,0,0,0,0,0,0,0.341964045,1,1.16799745,1,0.636370844,1,2.069253878,1,0.498531081,1,0,0,0,0,1.150031286,1,0.641084233,1,0,1,0,1,0,0,1.10419287,1
4.003,0.975000024,0,0,0,0,0,0,0,0,0.341964045,1,1.16799745,1,0.636370844,1,2.069253878,1,0.498531081,1,0,0,0,0,1.150031286,1,0.641084233,1,0,1,0,1,0,0,1.10419287,1
4.336,0.975000024,0,0,0,0,0,0,0,0,0.370702053,1,0.795585212,1,0,1,1.640517987,1,0.45347477,1,0.063626903,0,0.157458895,0,2.023488661,1,0,1,0,0,0,0,0,0,1.126107132,1
4.67,0.925000012,0,0,0,0,0,0,0,0,0.506211478,1,1.120120738,1,0.348744565,1,2.191113481,1,1.377084151,1,0,0,0.302355321,0,0.223872689,0,0.509529334,1,0,1,0,1,0,0,1.759904353,1
5.004,0.875,0.173774318,0,0,0,0,0,0,0,0.142585342,0,1.307904685,1,0.264236102,1,2.252227638,1,1.230397199,0,0,0,0,0,0.844809422,1,1.268922363,1,0,1,0.011037542,1,0,0,1.053033426,1
5.337,0.975000024,0,0,0,0,0,0,0.737675994,0,0.013017469,0,0.764126648,1,1.211662862,1,2.426860386,1,0.632126193,1,0,0,0.229405657,1,0,0,1.898771621,1,0,0,0,0,0.17179725,0,0,0
5.671,0.975000024,0,0,0,0,0,0,1.254235103,1,0,0,0.71135055,0,0.626013456,1,0.657461592,1,0.381825096,1,0,0,0.524836321,0,0.61866212,0,1.512925489,1,0,0,0,0,0.67519116,0,0.049427583,1
6.004,0.975000024,0,0,0,0,0,0,1.254235103,1,0,0,0.71135055,0,0.626013456,1,0.657461592,1,0.381825096,1,0,0,0.524836321,0,0.61866212,0,1.512925489,1,0,0,0,0,0.67519116,0,0.049427583,1
6.338,0.975000024,0.374345086,0,0,0,0,0,0.125208828,0,0.003978432,0,0.617901604,1,1.875247098,1,2.873237219,1,1.324728299,0,1.069220643,1,0,0,0.303631618,0,0,0,0,0,0,0,0,0,0,1
6.671,0.975000024,0.118295494,1,0.435483183,0,0,0,0.139010631,0,0.418307899,0,0.405168993,0,2.586382583,1,2.360189538,1,0.903299709,0,0.979330485,1,0,0,1.340310887,1,0,0,0.282975451,0,0.155872274,0,0,0,0,1
7.005,0.774999976,0,0,0.262679676,0,0,0,0,0,0.327369205,0,1.293626258,1,1.774408318,1,2.432910827,1,1.548792947,0,0.084922469,0,0.679521001,0,1.688128911,1,0,0,0.490727691,0,0.767396283,1,0.105945561,0,0,0
7.339,0.824999988,0.40840229,1,0,0,0.836912147,0,0.335677338,0,0.344327613,0,0,0,0.875428268,0,1.610567076,1,0.228031984,0,0.390106712,1,0.283026582,0,1.574788876,1,0,0,0.649532299,0,0,0,0,0,0,1
7.672,0.875,0,1,0,0,0.722803157,0,0.13133485,0,0,0,0,0,1.138762926,1,1.839979986,1,1.004379002,0,0.586177622,1,0,0,0.874118269,1,0.105722434,1,0.706928678,0,0,0,0,0,0,1
8.006,0.875,0,1,0,0,0.722803157,0,0.13133485,0,0,0,0,0,1.138762926,1,1.839979986,1,1.004379002,0,0.586177622,1,0,0,0.874118269,1,0.105722434,1,0.706928678,0,0,0,0,0,0,1
8.339,0.875,0,0,0,0,0,0,0.15791799,0,0.422945009,0,0.628373972,0,1.987394826,1,2.580770067,1,1.95042448,0,0.824207734,1,0.675411943,0,2.086072005,1,0,0,0.421554648,0,0.134659769,0,0,0,0.118899426,1
8.673,0.875,0,0,0,0,0,0,0.038851993,0,0.260771582,0,1.357183268,1,1.537998661,1,2.007425137,1,1.4481092,0,0.784783665,1,0,0,1.080766414,0,0,0,0.461748296,0,1.210154093,1,2.142171111,0,0.381089622,1
9.007,0.875,0,0,0,0,0,0,0.780319508,0,0.479856224,0,0.301537752,0,2.031913174,1,2.546972641,1,2.033471655,1,0.931181253,1,0,0,1.892411148,1,0,0,0,0,0,0,0,0,0.902379125,1
9.34,0.925000012,0,0,0,0,0,0,0.150393423,0,0.57229115,1,0.823340249,1,1.356075773,1,2.412118041,1,1.418666878,1,0.693944784,1,0,0,0.58596898,1,0,0,0,1,0.207113545,1,0,0,1.11198791,1
9.674,0.925000012,0.004736497,0,0,0,0,0,0.005991738,0,0.385178695,1,1.282222577,1,0.271494203,1,1.535285014,1,1.671427064,1,0.780542905,1,0,0,0.610077452,1,0,0,0,0,0,1,0,0,0.311839777,1
10.007,0.975000024,0.528833316,0,0,0,0,0,0,0,0.441720614,1,0.940415957,1,0.480039923,1,2.51442196,1,0.588026172,1,0.337010753,1,0,0,0.408423621,1,0,1,0,1,0,1,0,0,1.506019719,1
10.341,0.975000024,0.528833316,0,0,0,0,0,0,0,0.441720614,1,0.940415957,1,0.480039923,1,2.51442196,1,0.588026172,1,0.337010753,1,0,0,0.408423621,1,0,1,0,1,0,1,0,0,1.506019719,1
10.674,0.875,0.236102347,0,0,0,0,0,0.235200041,0,0.20645925,0,0.49081858,0,2.82821536,1,3.296584037,1,0.771772196,0,0,0,0.496576484,0,1.966410046,1,0,0,1.11950227,0,0.415947677,0,0,0,0,1
11.008,0.975000024,0,0,0,0,0,0,0,0,0,0,0.390945754,1,0.073491402,0,1.952571302,1,0.12113064,1,0,0,0,0,0.310902297,1,0.176658779,1,0,1,0,1,0,0,1.512545356,1
11.342,0.975000024,0,0,0,0,0,0,0,0,0.032429047,1,1.125176274,1,0.01932601,0,1.983799233,1,0,1,0.007644986,0,0,0,0.08847951,1,0.116313789,1,0,1,0,1,0,0,1.445806251,1
11.675,0.975000024,0,0,0,0,0,0,0,0,0,0,1.041161174,1,0,0,1.806324038,1,0,1,0.406663199,0,0,0,0.370311669,1,0.600394046,1,0,1,0,1,0,0,1.22915814,1
12.009,0.975000024,0,1,0,0,0,0,0,0,0,0,0.233085877,1,0.10918167,0,1.970807075,1,0,1,0.317857119,0,0,0,0.234287543,1,0.380484892,1,0,1,0,0,0,0,1.76496577,1
