Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.875,0,0,0,0,0,0,0,0,0.237556902,0,0.226757322,1,0.820701888,0,1.674437078,1,0,0,0.01762468,0,0,0,0,0,0.400400564,1,0,0,0,0,0,0,0.892482731,0
0.334,0.875,0,0,0,0,0,0,0,0,0.114480649,0,0.274435405,1,0.906790196,1,2.409500309,1,0,0,0,0,0,0,0,0,0.208957671,1,0,0,0,0,0,0,1.361599467,1
0.667,0.875,0,0,0,0,0,0,0,0,0.321107017,1,0.222324538,1,0.646468526,0,1.158639765,1,0,0,0.509066976,0,0,0,0,0,0,1,0,0,0,0,0,0,1.309728692,1
1.001,0.875,0.27509164,1,0,0,0,0,0,0,0.222106206,0,0.401132386,1,1.297391333,1,1.908754832,1,0,0,0.256812257,0,0,0,0,0,0,0,0,0,0,0,0,0,1.414390723,1
1.334,0.875,0.606810816,0,0.092047265,0,0,0,0,0,0.365585896,0,0.655515469,1,1.787077843,1,1.971888435,1,0,0,0.49529053,0,0,0,0,0,0,0,0,0,0,0,0,0,1.314719917,1
1.668,0.875,0.31092648,0,0.164368665,0,0,0,0,0,0.371697894,0,0.582644077,1,1.68745865,1,2.186919833,1,0,0,0.451992644,0,0,0,0,0,0,0,0,0,0,0,0.050022005,0,0.991078221,1
2.001,0.875,0.126243485,0,0,0,0,0,0,0,0.306330089,0,0.424508118,1,1.742114323,1,2.306179771,1,0.231363311,0,0.133637965,0,0,0,0,0,0.719584468,1,0,0,0,0,0,0,1.342066788,1
2.335,0.875,0,0,0.034808844,0,0,0,0,0,0.281071291,0,0.298648299,1,1.372587497,1,1.940196496,1,0.538025917,0,0.154612203,0,0,0,0,0,0,1,0,0,0,0,0,0,1.602295266,1
2.669,0.925000012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.929595279,1,0,0,0,0,0,0,0.063257148,1,0.439037586,1,0,0,0,0,0,0,1.453857622,1
3.002,0.975000024,0.047330343,0,0,0,0,0,0,0,0,0,0,1,0.418337809,0,1.643460438,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.316046501,1
