Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.925000012,0.462524862,1,0,0,0.276711281,0,0,0,0,0,0,1,1.715690832,1,0.777453748,0,1.026675008,1,0,0,0,0,0.901878052,1,0,0,0,0,0,0,0,0,0.999473337,1
0.334,0.975000024,0.583860557,1,0,0,0.724775543,1,0,0,0,0,0,0,2.025636483,1,1.264567952,0,1.224379759,1,0,0,0,0,1.133384981,1,0.16648878,0,0.098794694,0,0,0,0.530518336,1,0.548812232,1
0.667,0.975000024,0.420530384,1,0,0,0.133778438,0,0,0,0,0,0,1,2.256044099,1,2.033538902,0,0.955999243,1,0,0,0,0,1.663866394,1,0,0,0.022925359,0,0,0,0.313382321,1,0.869497161,1
1.001,0.975000024,0.511844991,1,0,0,0,0,0,0,0,0,0,0,1.74316411,1,1.562929615,0,1.021584278,1,0,0,0,0,0.959174431,1,0,0,0,0,0,0,0.358630655,0,0.647679521,1
1.334,0.975000024,0.138893876,1,0,0,0,0,0,0,0,0,0,0,1.930129983,1,1.942775813,1,0.839254406,1,0,0,0,0,0.906970009,1,0,0,0,0,0,0,0.25372809,0,0.706921889,1
1.668,0.975000024,0.198508606,1,0,0,0,0,0,0,0,0,0,1,1.928472538,1,1.751434772,0,0.953318212,1,0,0,0,0,0.756567369,1,0,0,0,0,0,0,0.218321845,0,0.468512266,1
2.001,0.975000024,0.123618711,1,0,0,0,0,0.065546134,0,0,0,0,0,1.921267491,1,1.836367957,1,1.134492869,1,0,0,0.098435057,0,1.008391116,1,0.244246044,0,0,0,0,0,0.403628963,0,0.866192099,1
2.335,0.975000024,0.427366868,1,0,0,0.135195617,0,0,0,0,0,0,0,1.969848014,1,2.041269669,0,1.275420435,1,0,0,0.325062917,0,0.941232762,1,0.182991947,0,0,0,0,0,0.111266776,0,0.212598719,1
2.669,0.975000024,0.514954859,1,0,0,0,0,0,0,0,0,0,0,1.936934026,1,1.682921218,1,1.241506579,1,0,0,0.079158398,0,1.471902198,1,0,0,0,0,0,0,0.409050611,0,0.378079811,1
3.002,0.975000024,0.406510573,1,0,0,0,0,0,0,0,0,0,0,2.149613265,1,2.100495853,1,1.296382014,1,0,0,0.078328734,0,1.149747187,1,0,0,0,0,0,0,0,0,0.657454514,1
