Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.975000024,0.571714213,1,0,0,0,0,0,0,0,0,0,0,2.797638085,1,2.393038375,1,0.461466154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.960528417,1
0.334,0.975000024,0.641325973,1,0,0,0,0,0,0,0,0,0,0,2.246087287,1,2.519154634,1,0.597648384,0,0,0,0,0,0,0,0.006997655,1,0,0,0,0,0,0,2.617397479,1
0.667,0.975000024,0.035786739,0,0,0,0,0,0,0,0,0,0,0,1.692572586,1,2.042486123,1,0.596416017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.728982601,1
1.001,0.975000024,0.593344756,1,0,0,0,0,0,0,0.071047917,0,0,0,2.564828118,1,2.081035185,1,0.754555632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.444929761,1
1.334,0.975000024,0.644139454,0,0,0,0.126626103,1,0,0,0.231815875,0,0,0,3.120549132,1,3.100377809,1,1.112972284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.103594814,1
1.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.001,0.875,0.885045171,1,0,0,0.848346382,1,0,0,0,0,0.472503952,0,1.198923308,0,1.130823399,1,1.051624367,1,1.063610429,0,0,0,0.157835829,0,0,0,0,0,0,0,0,0,0.656126456,1
2.335,0.875,0.488767897,1,0,0,0.688545352,1,0,0,0,0,1.018640636,1,0.862218267,0,1.42433713,1,0.560747426,1,1.116426572,0,0,0,0,0,0.063999289,0,0,0,0,0,0,0,0.748493367,1
2.669,0.875,0.457847014,1,0,0,0.652389465,1,0,0,0,0,0.722015484,0,0.724207963,0,1.409000581,1,0.361018751,0,1.112254022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001366727,1
3.002,0.875,0.307903411,0,0,0,0.08317797,1,0,0,0,0,1.399254561,1,0,0,0,0,0,0,0.297355922,0,3.064452106,0,0,0,0.048965684,0,0,1,0,0,0,0,0,1
3.336,0.875,0.527285739,1,0,0,0.305337905,1,0,0,0,0,0.25148844,0,1.018637633,1,1.777885362,1,0,1,0.611652572,0,0,0,0.065704298,0,0.246861171,0,0,0,0,0,0,0,0.001309449,1
3.669,0.875,0.759520552,1,0,0,0.43137673,1,0,0,0,0,0.971500499,1,1.177716581,1,1.319400219,1,0.128290242,1,0.834764244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007868569,1
4.003,0.875,0.423047208,1,0,0,0.214769588,1,0,0,0,0,0.488834902,0,0.779938282,0,0.74279479,1,0,1,1.027012705,0,0.454132416,0,0.303609694,0,0.621872328,0,0.854503272,0,0,0,0,0,0,0
4.336,0.875,0.964547428,1,0,0,0,1,0,0,0,0,0.162400944,0,0.22538164,0,0,0,0,0,0,0,3.489693848,0,0,0,1.222028276,1,0.040019913,0,0,0,0,0,0,1
4.67,0.875,0.580105277,1,0,0,0,1,0,0,0,0,0,0,0.964390923,1,2.104674436,1,0,0,0.242504918,0,0,0,0,0,0.03769059,0,0,0,0,0,0,0,0,0
5.004,0.875,1.116724486,1,0,0,0,1,0,0,0,0,0,0,0.897875782,1,2.437837911,1,0,1,0,0,0.152313822,0,0,0,0,0,0,0,0,0,0.734391821,0,0,0
5.337,0.875,0.950674425,1,0,0,0,1,0,0,0,0,0,0,0.102164607,0,0.980448974,1,0,0,0,0,1.671133075,0,0.32925613,0,0.060354763,1,0,0,0,0,0,0,0,1
5.671,0.875,0.423711046,1,0,0,0.165133352,1,0,0,0,0,0,0,1.237712964,1,2.898288546,1,0,1,0,0,0,0,0.286405353,0,0.46913366,0,0,0,0,0,0.167493511,1,0,0
6.004,0.875,0.720597394,1,0,0,0,1,0,0,0,0,0,0,1.304483127,1,2.332472244,1,0,1,0,0,0.332998592,0,0.529334052,0,0.571639154,0,0,0,0,0,0.398681192,0,0.20863506,0
6.338,0.875,0.578780101,1,0,0,0.865590339,1,0,0,0,0,0,0,1.113916153,1,1.751835205,1,0,0,0,0,0,0,0.338155724,0,0.763456254,0,0,1,0,0,0,0,0.027221606,1
6.671,0.975000024,0.324368825,0,0,0,0.122111324,1,0,0,0,0,0.225818427,1,1.456280826,1,1.614432784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.662611838,1
7.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.672,0.975000024,0.087497522,0,0,0,0.543179566,1,0,0,0,0,0.486206478,1,2.406276431,1,2.079459573,1,1.088980625,1,0,0,0.363995923,0,0,0,0.019602774,0,0,0,0,0,0.714661056,1,1.521173347,1
8.006,0.975000024,0.054791768,0,0,0,0.464455449,0,0,0,0,0,0.537680613,1,2.417315507,1,2.861162473,1,1.008400217,1,0,0,0.763275594,0,0,0,0.109728359,0,0,0,0,0,0,1,0.981507295,1
8.339,0.975000024,0.668098124,0,0,0,0,0,0,0,0,0,0.43921073,1,3.409055999,1,3.563139833,1,1.128472066,1,0,0,0,0,0.539944847,0,0,0,0,0,0.51283621,0,0.941172441,1,0.517726234,1
8.673,0.975000024,0.658183297,1,0,0,0,1,0,0,0,0,0.123501768,1,3.135892936,1,2.628042842,1,0.935812851,1,0,0,0.187115129,0,0,0,0.109375856,0,0,0,0,0,0.411280579,1,0.81338508,1
9.007,0.875,1.167555455,1,0.275802161,0,0.163753158,1,0.407856558,0,0.774578685,0,1.787027532,1,2.584749725,1,3.518174059,1,0.82099021,0,0,0,1.236877792,1,2.030782681,1,0,0,0,0,0,1,1.46107867,1,0.649324867,1
9.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
