Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.975000024,0.869341236,1,0,0,1.16504026,1,0,0,0.154284271,0,0.611349262,1,1.076930889,1,2.837158212,1,0.502003353,1,0.291015911,0,0.160487573,1,0.491782229,1,0.154023751,1,0,1,0,0,0,0,0.758179138,1
0.334,0.975000024,0.87030118,1,0,0,0.602889881,1,0,0,0,0,0.366668221,1,0.80497165,1,3.22243001,1,0.617579376,1,0.178475009,0,0.179273434,1,0.473118956,1,0.129088455,1,0,1,0,0,0,0,1.046660634,1
0.667,0.975000024,0.551321678,1,0,0,0,1,0,0,0,0,0.426662115,1,0.774373906,1,2.219210699,1,0.337426111,1,0.134987621,0,0.172043659,1,0.545803046,1,0.395999802,1,0,1,0,0,0,0,0.917106332,1
1.001,0.975000024,0.555096081,1,0,0,0.730401307,1,0,0,0,0,0.285208443,1,0.846633688,0,2.167579902,1,0.138977666,0,0.196279463,0,0,1,0.445003231,1,0.222568895,1,0,1,0,0,0,0,1.119609146,1
1.334,0.875,0.249278622,0,0.040848473,0,0.154639529,0,0,0,0.787244482,0,0,0,0,1,0.127363656,1,0,1,0.111859428,0,1.491145364,0,1.808708636,1,0.572852077,1,0.753585564,0,0,0,0.047400187,0,0.089321441,1
1.668,0.975000024,0,0,0,0,0,0,0.349886764,0,0,0,0,0,0.909092292,0,0.554022836,0,0,0,0.977030145,0,1.45691271,1,0.082211241,0,1.607274158,1,0.254184176,0,0,0,0,0,0.902437167,0
2.001,0.975000024,0.294405283,1,0,0,0,1,0,1,0.085689537,0,0.994643008,1,0.416708137,0,1.161824739,1,0.190791097,1,0,0,0.641237698,1,1.41809838,1,1.695048717,1,0,1,0,0,0,0,1.595470495,1
2.335,0.975000024,0,0,0,0,0.129657989,1,0.687375965,0,0,0,1.165290513,1,1.326813373,0,1.975186687,0,0.263757139,1,0,0,1.598568097,1,0.669794439,1,0.807883918,1,0,0,0,0,0,0,0.586257637,0
2.669,0.975000024,0.149020719,0,0.007806747,0,1.12692139,0,0.160399075,1,0.03117073,0,1.279638921,1,0.234551108,0,1.360992124,1,0.235295127,1,0.327708668,0,0,1,1.539544487,1,2.177722648,1,0,1,0,0,0,0,0.951459003,1
3.002,0.975000024,0,0,0,0,0,0,1.032360326,0,0,0,0,0,1.105869191,0,0.478866188,0,0,1,0.398436888,0,1.587067464,0,0.129393036,0,0.737677696,0,0,0,0,0,0,0,0.912957819,0
