Originating Time,Confidence,AU04_i,AU04_o,AU06_i,AU06_o,AU07_i,AU07_o,AU10_i,AU10_o,AU12_i,AU12_o,AU14_i,AU14_o,AU01_i,AU01_o,AU02_i,AU02_o,AU05_i,AU05_o,AU09_i,AU09_o,AU15_i,AU15_o,AU17_i,AU17_o,AU20_i,AU20_o,AU23_i,AU23_o,AU25_i,AU25_o,AU26_i,AU26_o,AU45_i,AU45_o
0,0.975000024,0,0,0,0,0,0,0,0,0,0,0.857268738,1,0,0,0,0,0,1,0,0,0.979279498,1,0.264810275,0,0,0,0,0,0,0,0,0,0.230145639,1
0.334,0.975000024,0,1,0,0,0,0,0,0,0,0,0.628610119,1,0,0,0,0,0,1,0,0,1.451403012,1,0,0,0,0,0,0,0,0,0,0,0,1
0.667,0.975000024,0.038254911,0,0,0,0,0,0,0,0,0,0,0,0.10436576,0,0,0,0,1,0,0,0,0,0.502294971,1,0.209573316,1,0,0,0,0,0,0,0,1
1.001,0.975000024,0.105094471,1,0,0,0.365540891,0,0,0,0,0,0.0162323,0,0,0,0,0,0,1,0,0,1.591207431,0,0.015626523,0,0,0,0,0,0,0,0,0,0,1
1.334,0.975000024,0.254420042,1,0,0,0.609203798,0,0,0,0,0,0.409267794,0,0,0,0,0,0,0,0,0,0.909562082,0,0.217681542,0,0,0,0,0,0,0,0,0,0,1
1.668,0.975000024,0,0,0,0,0,0,0,0,0,0,0.565721682,1,0,0,0,0,0,1,0,0,1.00772573,0,0,0,0,0,0,0,0,0,0,0,0,0
2.001,0.975000024,0,0,0,0,0,0,0,0,0.163251911,1,0.369579076,1,0,0,0,0,0,1,0.012414572,1,0,0,0.719435959,1,0,0,0,1,0,0,0,0,1.002537817,1
2.335,0.925000012,0,0,0.460985658,0,0.147094442,1,0.43203511,0,0.734529053,1,1.783135606,1,0,0,0,0,0,1,0.280720004,1,0,0,0.71509248,1,0.507937906,1,0,1,0,0,0,0,0.657520756,1
2.669,0.925000012,0,0,0.810012713,1,0.262218902,1,0,0,0.807693581,1,0.950682613,1,0,0,0,0,0,0,0.781144321,1,0,0,0.172512578,0,0.76936177,1,0,0,0,0,0,0,1.286007209,1
3.002,0.875,1.082410187,1,0,0,0,0,0,0,0,0,0,0,2.2018379,1,1.024561467,1,2.155568273,0,0.263428057,0,1.180226637,1,3.521370061,1,0.969774742,0,2.73313986,0,0,0,0,0,0,0
3.336,0.925000012,0.360387283,1,0.883250996,1,1.05095924,1,0.498385731,0,0.795621569,0,0.869328707,1,0,0,1.228006954,1,0,0,1.508984794,1,0,0,0.49561662,0,0.632911899,1,0,0,0,0,0,0,0.847441115,1
3.669,0.925000012,0.791824085,0,1.077161746,0,1.148356447,1,0.463347519,0,0.732865503,0,0.642696131,1,1.155121594,1,2.569208145,1,0,0,1.653587867,1,0,0,0.483362385,0,1.216056583,1,0,0,0,0,0,0,0.28632156,0
4.003,0.925000012,0.76984088,0,1.195647126,0,1.252285538,1,0.380993776,0,0.642608165,0,0.506075487,1,1.115259438,1,2.749935284,1,0,0,1.645773308,0,0,0,0.906358642,0,1.160804558,1,0,0,0,0,0,0,0.017525062,1
4.336,0.875,0.904005007,1,1.453676927,1,2.441185424,1,0.647296381,1,1.019390613,0,1.133622913,1,0,0,0.905739592,1,0,0,1.6543242,1,0.130619792,0,0.971117104,0,0.316688244,1,1.204304898,0,0,0,0,0,1.167752029,0
4.67,0.875,1.037733324,1,1.426665914,1,0.956267757,1,0.597306955,0,0.627853717,0,1.194501851,1,0,0,1.734490005,1,0,0,1.706600464,1,0,0,0.860202329,0,0.897862743,1,1.054674029,0,0,0,0,0,0.071628797,0
5.004,0.774999976,0.30869725,1,0.89808731,0,0,1,1.155135057,1,0.998963703,0,1.656175462,1,0,0,3.244254429,1,1.004653135,0,2.055477628,1,0,0,1.20170588,0,0.359040085,0,0.594930054,0,0,0,0,0,1.237760196,1
5.337,0.824999988,0.472960356,0,0.455099624,1,0.670482503,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34038523,1,0,1,0.755172559,1,0,0,0.120609175,0,0,0,1.350056852,0,0,1
5.671,0.824999988,0.567552471,1,1.765320675,1,2.81519125,1,0.96883722,1,1.424885943,1,1.541364291,1,0,0,0,0,0,0,1.797160316,1,0,0,1.813505605,1,0.851672939,1,2.721847582,0,0,0,0,0,0,0
6.004,0.875,0.142965157,1,0.49350308,0,0.594637339,0,0.404730806,1,0.413706836,1,1.643544297,1,0,0,0,0,0,1,1.234404853,1,0,0,1.717080255,1,0.204523961,1,0.871784134,0,0,0,0,0,0.786886742,0
6.338,0.975000024,0,1,0,0,0.92387852,0,0,0,0,0,0.996894516,1,0,0,0,0,0,1,0.591671108,1,0.959290779,0,0,0,0,0,0,0,0,0,0,0,0.126138733,0
6.671,0.925000012,0,0,0,0,0,0,0,0,0,0,1.659585039,1,0,0,0,0,0,1,0,1,0,0,0.719954077,1,0.323361104,1,0,1,0,0,0,0,0.343670674,1
7.005,0.975000024,0,0,0,0,0,0,0,0,0,0,1.054541027,1,0,0,0,0,0,1,0,1,0,0,0.573077969,1,0,0,0,1,0,0,0,0,0.679287494,1
7.339,0.975000024,0,0,0,0,0,0,0,1,0,0,0.878914898,1,0,0,0,0,0,1,0.280956019,1,0,1,0.672132291,1,0.445742645,1,0,0,0,0,0,0,0.635250173,1
7.672,0.975000024,0.142959116,1,0,0,0.807564769,0,0,0,0,0,1.153490593,1,0,0,0,0,0,1,0.388426683,0,1.378162635,0,0.264002821,0,0,0,0,1,0,0,0,0,0.446351525,1
8.006,0.975000024,0.183204565,1,0,0,0,0,0.054240955,0,0,0,0.72365823,1,0,0,0,0,0,1,0.490220695,0,1.897184363,1,0,0,0.713928293,0,0,0,0,0,0,0,0.313163516,1
8.339,0.975000024,0.559052347,1,0,0,0.393350652,0,0,0,0,0,0.556653742,1,0,0,0,0,0,1,0.7042747,1,4.008301401,1,0,0,0.131991112,0,0,0,0,0,0,0,0.609307292,1
8.673,0.975000024,0.130116231,1,0,0,0.341632029,0,0.022882011,0,0,0,1.317069671,1,0,0,0,0,0,1,0.586725685,1,1.722348667,1,0,0,0.080900724,0,0,0,0,0,0,0,0.711587516,1
9.007,0.975000024,0.364439296,1,0,0,0.401833839,0,0,0,0,0,0.591044905,1,0,0,0,0,0,1,0.787648477,1,2.025523301,1,0,0,0,0,0,0,0,0,0,0,0.767108366,1
